Question,Difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
What is the percentage of blue female superheroes among all female superheroes?,challenging,SELECT CAST(COUNT(CASE WHEN T3.colour = 'Blue' THEN T1.id ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM superhero AS T1 INNER JOIN gender AS T2 ON T1.gender_id = T2.id INNER JOIN colour AS T3 ON T1.skin_colour_id = T3.id WHERE T2.gender = 'Female',NULL,SELECT (COUNT(T1.id) * 100.0 / (SELECT COUNT(*) FROM superhero WHERE gender_id = (SELECT id FROM gender WHERE gender = 'Female'))) AS percentage FROM superhero AS T1 INNER JOIN colour AS T2 ON T1.skin_colour_id = T2.id WHERE T2.colour = 'Blue' AND T1.gender_id = (SELECT id FROM gender WHERE gender = 'Female'),0,1
How many percent of female heroes were published by Marvel Comics?,challenging,SELECT CAST(COUNT(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id INNER JOIN gender AS T3 ON T1.gender_id = T3.id WHERE T3.gender = 'Female',NULL,"SELECT MULTIPLY(DIVIDE(SUM(gender = 'Female' WHERE publisher_name = 'Marvel Comics'), COUNT(publisher_name = 'Marvel Comics')), 100) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T2.publisher_name = 'Marvel Comics'",0,0
"Among the bad superheroes, what is the percentage of female superheroes?",challenging,SELECT CAST(COUNT(CASE WHEN T3.gender = 'Female' THEN T1.id ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM superhero AS T1 INNER JOIN alignment AS T2 ON T1.alignment_id = T2.id INNER JOIN gender AS T3 ON T1.gender_id = T3.id WHERE T2.alignment = 'Bad',NULL,SELECT (COUNT(T1.id) * 100.0 / (SELECT COUNT(T2.id) FROM superhero AS T2 INNER JOIN alignment AS T3 ON T2.alignment_id = T3.id WHERE T3.id = 2)) FROM superhero AS T1 INNER JOIN gender AS T4 ON T1.gender_id = T4.id INNER JOIN alignment AS T5 ON T1.alignment_id = T5.id WHERE T5.id = 2 AND T4.id = 2,0,1
"In superheroes with missing weight data, calculate the difference between the number of superheroes with blue eyes and no eye color.",challenging,SELECT SUM(CASE WHEN T2.id = 7 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.id = 1 THEN 1 ELSE 0 END) FROM superhero AS T1 INNER JOIN colour AS T2 ON T1.eye_colour_id = T2.id WHERE T1.weight_kg = 0 OR T1.weight_kg is NULL,NULL,SELECT (SELECT COUNT(*) FROM superhero WHERE weight_kg = 0 OR weight_kg IS NULL AND eye_colour_id = (SELECT id FROM colour WHERE colour = 'blue')) - (SELECT COUNT(*) FROM superhero WHERE weight_kg = 0 OR weight_kg IS NULL AND eye_colour_id = (SELECT id FROM colour WHERE colour = 'no eye color')),0,0
Which publisher created more superheroes: DC or Marvel Comics? Find the difference in the number of superheroes.,challenging,SELECT SUM(CASE WHEN T2.publisher_name = 'DC Comics' THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE 0 END) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id,"SELECT publisher_name, COUNT(*) AS superhero_count FROM superhero INNER JOIN publisher ON superhero.publisher_id = publisher.id GROUP BY publisher_name","SELECT difference FROM (SELECT SUM(publisher_name = 'DC Comics') AS dc_count, SUM(publisher_name = 'Marvel Comics') AS marvel_count FROM superhero) AS subquery",0,0
"Among all superheroes created by George Lucas, identify the percentage of female superheroes.",challenging,SELECT CAST(COUNT(CASE WHEN T3.gender = 'Female' THEN 1 ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id INNER JOIN gender AS T3 ON T1.gender_id = T3.id WHERE T2.publisher_name = 'George Lucas',"SELECT percentage FROM (   SELECT SUM(gender = 'Female' WHERE publisher_name = 'George Lucas') AS female_count,          COUNT(publisher_name = 'George Lucas') AS total_count,          (SUM(gender = 'Female' WHERE publisher_name = 'George Lucas') / COUNT(publisher_name = 'George Lucas')) * 100 AS percentage   FROM superhero   WHERE publisher_name = 'George Lucas' ) ",SELECT COUNT(T2.gender) * 100.0 / (SELECT COUNT(*) FROM superhero AS T1 INNER JOIN gender AS T2 ON T1.gender_id = T2.id WHERE T1.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'George Lucas')) FROM superhero AS T1 INNER JOIN gender AS T2 ON T1.gender_id = T2.id WHERE T1.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'George Lucas') AND T2.gender = 'Female',0,1
"Among all superheroes in Marvel Comics, identify the percentage of 'good' superheroes.",challenging,SELECT CAST(COUNT(CASE WHEN T3.alignment = 'Good' THEN T1.id ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id INNER JOIN alignment AS T3 ON T1.alignment_id = T3.id WHERE T2.publisher_name = 'Marvel Comics',SELECT (COUNT(CASE WHEN alignment = 'Good' AND publisher_name = 'Marvel Comics' THEN 1 END) * 100.0 / COUNT(CASE WHEN publisher_name = 'Marvel Comics' THEN 1 END)) AS percentage FROM superhero JOIN publisher ON superhero.publisher_id = publisher.id,SELECT COUNT(publisher_name = 'Marvel Comics') * 100.0 / COUNT(publisher_name = 'Marvel Comics') FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T2.publisher_name = 'Marvel Comics' AND T1.alignment = 'Good',0,0
"Paul di Resta was in the No. 853 race, what percent faster did he finish in the 853rd race than the next race for the fastest lap speed?",challenging,"SELECT (SUM(IIF(T2.raceId = 853, T2.fastestLapSpeed, 0)) - SUM(IIF(T2.raceId = 854, T2.fastestLapSpeed, 0))) * 100 / SUM(IIF(T2.raceId = 853, T2.fastestLapSpeed, 0)) FROM drivers AS T1 INNER JOIN results AS T2 ON T2.driverId = T1.driverId WHERE T1.forename = 'Paul' AND T1.surname = 'di Resta'",SELECT (fastestLapSpeed(raceId = 853) - fastestLapSpeed(raceId = 854)) * 100 / fastestLapSpeed(raceId = 853) AS percentage FROM drivers WHERE drivers.forename = 'Paul' AND drivers.surname = 'di Resta',SELECT (fastestLapSpeed(raceId = 853) - fastestLapSpeed(raceId = 854)) * 100 / fastestLapSpeed(raceId = 853) FROM drivers WHERE drivers.forename = 'Paul' AND drivers.surname = 'di Resta',0,0
Calculate the percentage whereby Hamilton was not at the 1st track of the the f1 circuit since 2010.,challenging,SELECT CAST(COUNT(CASE WHEN T2.position <> 1 THEN T2.position END) AS REAL) * 100 / COUNT(T2.driverStandingsId) FROM races AS T1 INNER JOIN driverStandings AS T2 ON T2.raceId = T1.raceId INNER JOIN drivers AS T3 ON T3.driverId = T2.driverId WHERE T3.surname = 'Hamilton' AND T1.year >= 2010,NULL,SELECT (COUNT(T1.raceId) WHERE T2.surname = 'Hamilton' AND T1.position > 1) / (COUNT(T1.raceId) WHERE T2.surname = 'Hamilton') FROM results AS T1 INNER JOIN drivers AS T2 ON T1.driverId = T2.driverId INNER JOIN races AS T3 ON T1.raceId = T3.raceId WHERE T3.year >= 2010,0,0
How much faster in percentage is the champion than the driver who finished the race last in the 2008 Australian Grand Prix?,challenging,"WITH time_in_seconds AS ( SELECT T1.positionOrder, CASE WHEN T1.positionOrder = 1 THEN (CAST(SUBSTR(T1.time, 1, 1) AS REAL) * 3600) + (CAST(SUBSTR(T1.time, 3, 2) AS REAL) * 60) + CAST(SUBSTR(T1.time, 6) AS REAL) ELSE CAST(SUBSTR(T1.time, 2) AS REAL) END AS time_seconds FROM results AS T1 INNER JOIN races AS T2 ON T1.raceId = T2.raceId WHERE T2.name = 'Australian Grand Prix' AND T1.time IS NOT NULL AND T2.year = 2008 ), champion_time AS ( SELECT time_seconds FROM time_in_seconds WHERE positionOrder = 1), last_driver_incremental AS ( SELECT time_seconds FROM time_in_seconds WHERE positionOrder = (SELECT MAX(positionOrder) FROM time_in_seconds) ) SELECT (CAST((SELECT time_seconds FROM last_driver_incremental) AS REAL) * 100) / (SELECT time_seconds + (SELECT time_seconds FROM last_driver_incremental) FROM champion_time)",SELECT (   (     (       (         (           (             (               (                 (                   (                     (                       (                         (                           (                             (                               (                                 (                                   (                                     (                                       (                                         (                                           (                                             (                                               (                                                 (                                                   (                                                     (                                                       (                                                         (                                                           (                                                             (                                                               (                                                                 (                                                                   (                                                                     (                                                                       (                                                                         (                                                                           (                                                                             (                                                                               (                                                                                 (                                                                                   (                                                                                     (                                                                                       (                                                                                         (                                                                                           (                                                                                             (                                                                                               (                                                                                                 (                                                                                                   (                                                                                                     (                                                                                                       (                                                                                                         (                                                                                                           (                                                                                                             (                                                                                                               (                                                                                                                 (                                                                                                                   (                                                                                                                     (                                                                                                                       (                                                                                                                         (                                                                                                                           (                                                                                                                             (                                                                                                                               (                                                                                                                                 (                                                                                                                                   (                                                                                                                                     (                                                                                                                                       (                                                                                                                                         (                                                                                                                                           (                                                                                                                                             (                                                                                                                                               (                                                                                                                                                 (                                                                                                                                                   (                                                                                                                                                     (                                                                                                                                                       (                                                                                                                                                         (                                                                                                                                                           (                                                                                                                                                             (                                                                                                                                                               (                                                                                                                                                                 (                                                                                                                                                                   (                                                                                                                                                                     (                                                                                                                                                                       (                                                                                                                                                                         (                                                                                                                                                                           (                                                                                                                                                                             (                                                                                                                                                                               (                                                                                                                                                                                 (                                                                                                                                                                                   (                                                                                                                                                                                     (                                                                                                                                                                                       (                                                                                                                                                                                         (                                                                                                                                                                                           (                                                                                                                                                                                             (                                                                                                                                                                                               (                                                                                                                                                                                                 (                                                                                                                                                                                                   (                                                                                                                                                                                                     (                                                                                                                                                                                                       (                                                                                                                                                                                                         (                                                                                                                                                                                                           (                                                                                                                                                                                                             (                                                                                                                                                            ,"SELECT (strftime('%s', T1.time) - strftime('%s', T2.time)) / (strftime('%s', T3.time) - strftime('%s', T2.time)) * 100 FROM results AS T1 INNER JOIN results AS T2 ON T1.raceid = T2.raceid AND T1.position = 1 AND T2.position = (SELECT MAX(position) FROM results WHERE raceid = T1.raceid) INNER JOIN results AS T3 ON T1.raceid = T3.raceid AND T3.position = (SELECT MAX(position) FROM results WHERE raceid = T1.raceid AND position <> (SELECT MAX(position) FROM results WHERE raceid = T1.raceid)) WHERE T1.raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix')",0,0
Please calculate the race completion percentage of Japanese drivers from 2007 to 2009.,challenging,"SELECT CAST(SUM(IIF(T1.time IS NOT NULL, 1, 0)) AS REAL) * 100 / COUNT(T1.raceId) FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN drivers AS T3 on T1.driverId = T3.driverId WHERE T3.nationality = 'Japanese' AND T2.year BETWEEN 2007 AND 2009",SELECT (COUNT(DriverID) * 100.0 / (SELECT COUNT(DriverID) FROM drivers WHERE nationality = 'Japanese')) AS race_completion_percentage FROM results JOIN drivers ON results.driverid = drivers.driverid WHERE drivers.nationality = 'Japanese' AND results.time IS NOT NULL AND results.year BETWEEN 2007 AND 2009,SELECT COUNT(T2.DriverID) * 100 / (SELECT COUNT(T3.DriverID) FROM results AS T3 INNER JOIN drivers AS T4 ON T3.DriverID = T4.DriverID WHERE T4.Nationality = 'Japanese' AND T3.Year BETWEEN 2007 AND 2009) AS Percentage FROM results AS T1 INNER JOIN drivers AS T2 ON T1.DriverID = T2.DriverID WHERE T2.Nationality = 'Japanese' AND T1.Year BETWEEN 2007 AND 2009 AND T1.Time IS NOT NULL,0,0
"What is the average time in seconds of champion for each year, before year 1975?",challenging,"WITH time_in_seconds AS ( SELECT T2.year, T2.raceId, T1.positionOrder, CASE WHEN T1.positionOrder = 1 THEN (CAST(SUBSTR(T1.time, 1, 1) AS REAL) * 3600) + (CAST(SUBSTR(T1.time, 3, 2) AS REAL) * 60) + CAST(SUBSTR(T1.time, 6,2) AS REAL )   + CAST(SUBSTR(T1.time, 9) AS REAL)/1000 ELSE 0 END AS time_seconds FROM results AS T1 INNER JOIN races AS T2 ON T1.raceId = T2.raceId WHERE T1.time IS NOT NULL ), champion_time AS ( SELECT year, raceId, time_seconds FROM time_in_seconds WHERE positionOrder = 1 ) SELECT year, AVG(time_seconds) FROM champion_time WHERE year < 1975 GROUP BY year HAVING AVG(time_seconds) IS NOT NULL",NULL,"SELECT AVG(CAST(SUBSTR(T1.time, 1, 2) AS INTEGER) * 3600 + CAST(SUBSTR(T1.time, 4, 2) AS INTEGER) * 60 + CAST(SUBSTR(T1.time, 7, 2) AS INTEGER)) FROM results AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid INNER JOIN driverstandings AS T3 ON T1.driverid = T3.driverid AND T1.raceid = T3.raceid WHERE T2.year < 1975 AND T3.position = 1 AND T1.time IS NOT NULL GROUP BY T2.year",0,0
"From 2000 to 2005, what percentage of drivers who were born before 1985 and the lap numbers were over 50?",challenging,"SELECT CAST(SUM(IIF(STRFTIME('%Y', T3.dob) < '1985' AND T1.laps > 50, 1, 0)) AS REAL) * 100 / COUNT(*) FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN drivers AS T3 on T1.driverId = T3.driverId WHERE T2.year BETWEEN 2000 AND 2005",SELECT (COUNT(driverId) * 100.0 / (SELECT COUNT(*) FROM drivers WHERE year(dob) < 1985)) AS percentage FROM drivers WHERE year(dob) < 1985 AND laps > 50 AND year(dob) BETWEEN 2000 AND 2005,SELECT COUNT(T1.driverId) / (SELECT COUNT(T2.driverId) FROM drivers AS T2 WHERE T2.year BETWEEN 2000 AND 2005) * 100 FROM drivers AS T1 WHERE T1.year < 1985 AND T1.laps > 50,0,0
List down top 3 German drivers who has the shortest average pit stop duration and were born between 1980-1985.,challenging,"SELECT T2.forename, T2.surname FROM pitStops AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId WHERE T2.nationality = 'German' AND STRFTIME('%Y', T2.dob) BETWEEN '1980' AND '1985' GROUP BY T2.forename, T2.surname ORDER BY AVG(T1.duration) LIMIT 3","SELECT drivers.forename || ' ' || drivers.surname AS full_name, AVG(pitstops.duration) AS avg_pitstop_duration FROM drivers JOIN pitstops ON drivers.driverid = pitstops.driverid WHERE drivers.nationality = 'German' AND YEAR(drivers.dob) BETWEEN 1980 AND 1985 GROUP BY drivers.driverid ORDER BY avg_pitstop_duration ASC LIMIT 3","SELECT T1.forename, T1.surname, AVG(T2.duration) AS avg_duration FROM drivers AS T1 INNER JOIN pitstops AS T2 ON T1.driverid = T2.driverid WHERE T1.nationality = 'German' AND YEAR(T1.dob) BETWEEN 1980 AND 1985 GROUP BY T1.driverid ORDER BY avg_duration ASC LIMIT 3",0,0
What is the constructor reference name of the champion in the 2009 Singapore Grand Prix? Please give its website.,challenging,"SELECT T3.constructorRef, T3.url FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN constructors AS T3 on T1.constructorId = T3.constructorId WHERE T2.name = 'Singapore Grand Prix' AND T2.year = 2009 AND T1.time LIKE '_:%:__.___'","SELECT constructors.name, constructors.url FROM constructors JOIN constructorstandings ON constructors.constructorid = constructorstandings.constructorid JOIN races ON constructorstandings.raceid = races.raceid WHERE races.year = 2009 AND races.name = 'Singapore Grand Prix' ORDER BY constructorstandings.points DESC LIMIT 1","SELECT T2.constructorRef, T2.url FROM results AS T1 INNER JOIN constructors AS T2 ON T1.constructorid = T2.constructorid INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE T3.year = 2009 AND T3.name = 'Singapore Grand Prix' AND T1.position = 1",0,1
"Which constructor scored most points from Monaco Grand Prix between 1980 and 2010? List the score, name and nationality of this team.",challenging,"SELECT SUM(T1.points), T2.name, T2.nationality FROM constructorResults AS T1 INNER JOIN constructors AS T2 ON T1.constructorId = T2.constructorId INNER JOIN races AS T3 ON T3.raceid = T1.raceid WHERE T3.name = 'Monaco Grand Prix' AND T3.year BETWEEN 1980 AND 2010 GROUP BY T2.name ORDER BY SUM(T1.points) DESC LIMIT 1","SELECT c.name, c.nationality, SUM(r.points) AS total_points FROM constructors c JOIN constructorstandings cs ON c.constructorid = cs.constructorid JOIN races r ON cs.raceid = r.raceid WHERE r.name = 'Monaco Grand Prix' AND r.year BETWEEN 1980 AND 2010 GROUP BY c.name, c.nationality ORDER BY total_points DESC LIMIT 1","SELECT T2.name, T2.nationality, T1.points FROM constructorstandings AS T1 INNER JOIN constructors AS T2 ON T1.constructorid = T2.constructorid INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE T3.name = 'Monaco Grand Prix' AND T3.year BETWEEN 1980 AND 2010 ORDER BY T1.points DESC LIMIT 1",0,0
What is full name of the racer who ranked 1st in the 3rd qualifying race held in the Marina Bay Street Circuit in 2008?,challenging,"SELECT T2.forename, T2.surname FROM qualifying AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE q3 IS NOT NULL AND T3.year = 2008 AND T3.circuitId IN ( SELECT circuitId FROM circuits WHERE name = 'Marina Bay Street Circuit' ) ORDER BY CAST(SUBSTR(q3, 1, INSTR(q3, ':') - 1) AS INTEGER) * 60 + CAST(SUBSTR(q3, INSTR(q3, ':') + 1, INSTR(q3, '.') - INSTR(q3, ':') - 1) AS REAL) + CAST(SUBSTR(q3, INSTR(q3, '.') + 1) AS REAL) / 1000 ASC LIMIT 1","SELECT CONCAT(forename, ' ', surname) AS full_name FROM drivers WHERE driverid = (   SELECT driverid   FROM qualifying   WHERE raceid = (     SELECT raceid     FROM races     WHERE year = 2008 AND round = 3 AND circuitid = (       SELECT circuitid       FROM circuits       WHERE name = 'Marina Bay Street Circuit'     )   )   ORDER BY q3 ASC   LIMIT 1 )","SELECT CONCAT(forename, ' ', surname) FROM drivers WHERE driverid = (SELECT driverid FROM qualifying WHERE raceid = (SELECT raceid FROM races WHERE year = 2008 AND circuitid = (SELECT circuitid FROM circuits WHERE name = 'Marina Bay Street Circuit')) AND q3 = (SELECT MIN(q3) FROM qualifying WHERE raceid = (SELECT raceid FROM races WHERE year = 2008 AND circuitid = (SELECT circuitid FROM circuits WHERE name = 'Marina Bay Street Circuit'))))",0,0
"Among all the lap records set on various circuits, what is the time for the fastest one?",challenging,"SELECT time FROM lapTimes ORDER BY (CASE WHEN INSTR(time, ':') <> INSTR(SUBSTR(time, INSTR(time, ':') + 1), ':') + INSTR(time, ':') THEN CAST(SUBSTR(time, 1, INSTR(time, ':') - 1) AS REAL) * 3600 ELSE 0 END) + (CAST(SUBSTR(time, INSTR(time, ':') - 2 * (INSTR(time, ':') = INSTR(SUBSTR(time, INSTR(time, ':') + 1), ':') + INSTR(time, ':')), INSTR(time, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) AS REAL)) + (CAST(SUBSTR(time, INSTR(time, '.') + 1) AS REAL) / 1000) ASC LIMIT 1",SELECT MIN(time) FROM laptimes,SELECT MIN(time) FROM laptimes,0,0
Which top 20 driver created the shortest lap time ever record in a Formula_1 race? Please give them full names.,challenging,"WITH lap_times_in_seconds AS (SELECT driverId, (CASE WHEN SUBSTR(time, 1, INSTR(time, ':') - 1) <> '' THEN CAST(SUBSTR(time, 1, INSTR(time, ':') - 1) AS REAL) * 60 ELSE 0 END + CASE WHEN SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) <> '' THEN CAST(SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) AS REAL) ELSE 0 END + CASE WHEN SUBSTR(time, INSTR(time, '.') + 1) <> '' THEN CAST(SUBSTR(time, INSTR(time, '.') + 1) AS REAL) / 1000 ELSE 0 END) AS time_in_seconds FROM lapTimes) SELECT T2.forename, T2.surname, T1.driverId FROM (SELECT driverId, MIN(time_in_seconds) AS min_time_in_seconds FROM lap_times_in_seconds GROUP BY driverId) AS T1 INNER JOIN drivers AS T2 ON T1.driverId = T2.driverId ORDER BY T1.min_time_in_seconds ASC LIMIT 20",NULL,"SELECT T1.forename, T1.surname FROM drivers AS T1 INNER JOIN (SELECT T2.driverid, MIN(T2.time) AS shortest_lap_time FROM results AS T2 INNER JOIN races AS T3 ON T2.raceid = T3.raceid WHERE T3.year >= 2000 GROUP BY T2.driverid) AS T4 ON T1.driverid = T4.driverid ORDER BY T4.shortest_lap_time LIMIT 20",0,0
Please list the lap records for the circuits in Italy.,challenging,"WITH fastest_lap_times AS (SELECT T1.raceId, T1.FastestLapTime, (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) as time_in_seconds FROM results AS T1 WHERE T1.FastestLapTime IS NOT NULL ) SELECT T1.FastestLapTime as lap_record FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId INNER JOIN (SELECT MIN(fastest_lap_times.time_in_seconds) as min_time_in_seconds FROM fastest_lap_times INNER JOIN races AS T2 on fastest_lap_times.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId WHERE T3.country = 'Italy' ) AS T4 ON (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) = T4.min_time_in_seconds LIMIT 1",NULL,"SELECT T1.name, T2.time FROM circuits AS T1 INNER JOIN races AS T2 ON T1.circuitid = T2.circuitid INNER JOIN results AS T3 ON T2.raceid = T3.raceid INNER JOIN drivers AS T4 ON T3.driverid = T4.driverid WHERE T1.country = 'Italy' AND T3.fastestlap = 1",0,0
"In the race a driver set the lap record for the Austrian Grand Prix Circuit, how long did he spent at the pit stop at that same race?",challenging,"WITH fastest_lap_times AS ( SELECT T1.raceId, T1.driverId, T1.FastestLapTime, (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) as time_in_seconds FROM results AS T1 WHERE T1.FastestLapTime IS NOT NULL), lap_record_race AS ( SELECT T1.raceId, T1.driverId FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId INNER JOIN ( SELECT MIN(fastest_lap_times.time_in_seconds) as min_time_in_seconds FROM fastest_lap_times INNER JOIN races AS T2 on fastest_lap_times.raceId = T2.raceId INNER JOIN circuits AS T3 on T2.circuitId = T3.circuitId WHERE T2.name = 'Austrian Grand Prix') AS T4 ON (CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS REAL) * 60) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, ':') + 1, INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1) AS REAL)) + (CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS REAL) / 1000) = T4.min_time_in_seconds WHERE T2.name = 'Austrian Grand Prix') SELECT T4.duration FROM lap_record_race INNER JOIN pitStops AS T4 on lap_record_race.raceId = T4.raceId AND lap_record_race.driverId = T4.driverId",SELECT pitstops.duration FROM pitstops JOIN races ON pitstops.raceid = races.raceid JOIN circuits ON races.circuitid = circuits.circuitid JOIN drivers ON pitstops.driverid = drivers.driverid JOIN results ON pitstops.driverid = results.driverid AND pitstops.raceid = results.raceid WHERE circuits.name = 'Austrian Grand Prix Circuit' AND drivers.forename = 'Lewis' AND drivers.surname = 'Hamilton' AND results.fastestlap = 1 AND races.year = 2021 AND races.round = 10,SELECT T1.duration FROM pitstops AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid INNER JOIN drivers AS T3 ON T1.driverid = T3.driverid INNER JOIN circuits AS T4 ON T2.circuitid = T4.circuitid WHERE T3.forename = 'Lewis' AND T3.surname = 'Hamilton' AND T4.name = 'Austrian Grand Prix Circuit' AND T2.name = 'Austrian Grand Prix',0,0
"In Scotland Premier League, which away team won the most during the 2010 season?",challenging,SELECT teamInfo.team_long_name FROM League AS leagueData INNER JOIN Match AS matchData ON leagueData.id = matchData.league_id INNER JOIN Team AS teamInfo ON matchData.away_team_api_id = teamInfo.team_api_id WHERE leagueData.name = 'Scotland Premier League' AND matchData.season = '2009/2010' AND matchData.away_team_goal - matchData.home_team_goal > 0 GROUP BY matchData.away_team_api_id ORDER BY COUNT(*) DESC LIMIT 1,SELECT Team.team_long_name FROM match JOIN team ON match.away_team_api_id = team.team_api_id JOIN league ON match.league_id = league.id WHERE league.name = 'Scotland Premier League' AND match.season = '2009/2010' AND match.away_team_goal > match.home_team_goal GROUP BY match.away_team_api_id ORDER BY COUNT(*) DESC LIMIT 1,SELECT T1.team_long_name FROM team AS T1 INNER JOIN match AS T2 ON T1.team_api_id = T2.away_team_api_id WHERE T2.league_id = (SELECT T3.id FROM league AS T3 WHERE T3.name = 'Scotland Premier League') AND T2.season = '2009/2010' AND T2.away_team_goal > T2.home_team_goal GROUP BY T1.team_long_name ORDER BY COUNT(*) DESC LIMIT 1,1,0
"At present, calculate for the player's age who have a sprint speed of no less than 97 between 2013 to 2015.",challenging,"SELECT DISTINCT DATETIME() - T2.birthday age FROM Player_Attributes AS t1 INNER JOIN Player AS t2 ON t1.player_api_id = t2.player_api_id WHERE STRFTIME('%Y',t1.`date`) >= '2013' AND STRFTIME('%Y',t1.`date`) <= '2015' AND t1.sprint_speed >= 97",NULL,"SELECT player_name, (DATETIME() - birthday) AS age FROM player_attributes AS T1 INNER JOIN player AS T2 ON T1.player_api_id = T2.player_api_id WHERE sprint_speed >= 97 AND YEAR(date) >= '2013' AND YEAR(date) <= '2015'",0,0
