,Qid,Question,Db_Id,Difficulty,Query Gold,Repeated,Query Generated,Most Frequent Query
218,37,"What is the complete address of the school with the lowest excellence rate? Indicate the Street, City, Zip and State.",california_schools,moderate,"SELECT T2.Street, T2.City, T2.State, T2.Zip FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY CAST(T1.NumGE1500 AS REAL) / T1.NumTstTakr ASC LIMIT 1",7,"SELECT street, city, zip, state FROM schools WHERE excellence_rate = (SELECT MIN(excellence_rate) FROM schools)
SELECT street, city, zip, state FROM schools WHERE excellence_rate = (SELECT MIN(excellence_rate) FROM schools)
SELECT street, city, zip, state FROM schools WHERE excellence_rate = (SELECT MIN(excellence_rate) FROM schools)
SELECT street, city, zip, state FROM schools WHERE excellence_rate = (SELECT MIN(excellence_rate) FROM schools)
SELECT street, city, zip, state FROM schools WHERE excellence_rate = (SELECT MIN(excellence_rate) FROM schools)
SELECT street, city, zip, state FROM schools WHERE excellence_rate = (SELECT MIN(excellence_rate) FROM schools)
SELECT street, city, zip, state FROM schools WHERE excellence_rate = (SELECT MIN(excellence_rate) FROM schools)","SELECT street, city, zip, state FROM schools WHERE excellence_rate = (SELECT MIN(excellence_rate) FROM schools)"
219,285,Name chemical elements that form a bond TR001_10_11.,toxicology,challenging,SELECT T1.element FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id INNER JOIN bond AS T3 ON T2.bond_id = T3.bond_id WHERE T3.bond_id = 'TR001_10_11',7,"SELECT DISTINCT e1.element, e2.element FROM connected c JOIN TR001_10_11_atom e1 ON c.atom_id = e1.atom_id JOIN TR001_10_11_atom e2 ON c.atom_id2 = e2.atom_id WHERE c.bond_id IN (     SELECT bond_id     FROM bond     WHERE bond_type = 'TR001_10_11' )
SELECT DISTINCT e1.element, e2.element FROM connected c JOIN TR001_10_11_atom e1 ON c.atom_id = e1.atom_id JOIN TR001_10_11_atom e2 ON c.atom_id2 = e2.atom_id WHERE c.bond_id IN (     SELECT bond_id     FROM bond     WHERE bond_type = 'TR001_10_11' )
SELECT DISTINCT e1.element, e2.element FROM connected c JOIN TR001_10_11_atom e1 ON c.atom_id = e1.atom_id JOIN TR001_10_11_atom e2 ON c.atom_id2 = e2.atom_id WHERE c.bond_id IN (     SELECT bond_id     FROM bond     WHERE bond_type = 'TR001_10_11' )
SELECT DISTINCT e1.element, e2.element FROM connected c JOIN TR001_10_11_atom e1 ON c.atom_id = e1.atom_id JOIN TR001_10_11_atom e2 ON c.atom_id2 = e2.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE b.bond_type = 'TR001_10_11' AND e1.molecule_id = e2.molecule_id
SELECT DISTINCT e1.element, e2.element FROM connected c JOIN TR001_10_11_atom e1 ON c.atom_id = e1.atom_id JOIN TR001_10_11_atom e2 ON c.atom_id2 = e2.atom_id WHERE c.bond_id IN (     SELECT bond_id     FROM bond     WHERE bond_type = 'TR001_10_11' )
SELECT DISTINCT e1.element, e2.element FROM connected c JOIN TR001_10_11_atom e1 ON c.atom_id = e1.atom_id JOIN TR001_10_11_atom e2 ON c.atom_id2 = e2.atom_id WHERE c.bond_id IN (     SELECT bond_id     FROM bond     WHERE bond_type = 'TR001_10_11' )
SELECT DISTINCT e1.element, e2.element FROM connected c JOIN TR001_10_11_atom e1 ON c.atom_id = e1.atom_id JOIN TR001_10_11_atom e2 ON c.atom_id2 = e2.atom_id JOIN bond b ON c.bond_id = b.bond_id WHERE b.bond_type = 'TR001_10_11' AND e1.molecule_id = e2.molecule_id","SELECT DISTINCT e1.element, e2.element FROM connected c JOIN TR001_10_11_atom e1 ON c.atom_id = e1.atom_id JOIN TR001_10_11_atom e2 ON c.atom_id2 = e2.atom_id WHERE c.bond_id IN (     SELECT bond_id     FROM bond     WHERE bond_type = 'TR001_10_11' )"
220,302,Name the elements that comprise the atoms of bond TR001_2_4.,toxicology,challenging,SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id WHERE T2.bond_id = 'TR001_2_4',7,"SELECT atom.atom_id, atom.molecule_id, atom.element  FROM atom  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR001_2_4'
SELECT atom.atom_id, atom.molecule_id, atom.element  FROM atom  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR001_2_4'
SELECT atom.atom_id, atom.molecule_id, atom.element  FROM atom  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR001_2_4'
SELECT atom.atom_id, atom.molecule_id, atom.element  FROM atom  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR001_2_4'
SELECT atom.atom_id, atom.molecule_id, atom.element  FROM atom  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR001_2_4'
SELECT atom.atom_id, atom.molecule_id, atom.element  FROM atom  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR001_2_4'
SELECT atom.atom_id, atom.molecule_id, atom.element  FROM atom  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR001_2_4'","SELECT atom.atom_id, atom.molecule_id, atom.element  FROM atom  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR001_2_4'"
221,1514,What kind of currency did the customer paid at 16:25:00 in 2012/8/24?,debit_card_specializing,simple,SELECT DISTINCT T3.Currency FROM transactions_1k AS T1 INNER JOIN gasstations AS T2 ON T1.GasStationID = T2.GasStationID INNER JOIN customers AS T3 ON T1.CustomerID = T3.CustomerID WHERE T1.Date = '2012-08-24' AND T1.Time = '16:25:00',7,"SELECT currency FROM transactions_1k WHERE date = '2012/8/24' AND time = '16:25:00'
SELECT currency FROM transactions_1k WHERE date = '2012/8/24' AND time = '16:25:00'
SELECT currency FROM transactions_1k WHERE date = '2012/8/24' AND time = '16:25:00'
SELECT currency FROM transactions_1k WHERE date = '2012/8/24' AND time = '16:25:00'
SELECT currency FROM transactions_1k WHERE date = '2012/8/24' AND time = '16:25:00'
SELECT currency FROM transactions_1k WHERE date = '2012/8/24' AND time = '16:25:00'
SELECT currency FROM transactions_1k WHERE date = '2012/8/24' AND time = '16:25:00'",SELECT currency FROM transactions_1k WHERE date = '2012/8/24' AND time = '16:25:00'
222,734,What is the publisher's name of Blue Beetle II?,superhero,simple,SELECT T2.publisher_name FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T1.superhero_name = 'Blue Beetle II',7,"SELECT publisher_name FROM publisher WHERE id = (SELECT publisher_id FROM superhero WHERE superhero_name = 'Blue Beetle II')
SELECT publisher_name FROM publisher WHERE id = (SELECT publisher_id FROM superhero WHERE superhero_name = 'Blue Beetle II')
SELECT publisher_name FROM publisher WHERE id = (SELECT publisher_id FROM superhero WHERE superhero_name = 'Blue Beetle II')
SELECT publisher_name FROM publisher WHERE id = (SELECT publisher_id FROM superhero WHERE superhero_name = 'Blue Beetle II')
SELECT publisher_name FROM publisher WHERE id = (SELECT publisher_id FROM superhero WHERE superhero_name = 'Blue Beetle II')
SELECT publisher_name FROM publisher WHERE id = (SELECT publisher_id FROM superhero WHERE superhero_name = 'Blue Beetle II')
SELECT publisher_name FROM publisher WHERE id = (SELECT publisher_id FROM superhero WHERE superhero_name = 'Blue Beetle II')",SELECT publisher_name FROM publisher WHERE id = (SELECT publisher_id FROM superhero WHERE superhero_name = 'Blue Beetle II')
223,1260,Please list the ID of the patient whose RF is normal and who is older than 60.,thrombosis_prediction,simple,"SELECT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.RF < 20 AND STRFTIME('%Y', DATE('now')) - STRFTIME('%Y', T1.Birthday) > 60",7,"SELECT patient.id FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.rf = 'normal' AND (strftime('%Y', 'now') - strftime('%Y', patient.birthday)) > 60
SELECT patient.id FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.rf = 'normal' AND (strftime('%Y', 'now') - strftime('%Y', patient.birthday)) > 60
SELECT patient.id FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.rf = 'normal' AND (strftime('%Y', 'now') - strftime('%Y', patient.birthday)) > 60
SELECT patient.id FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.rf = 'normal' AND (strftime('%Y', 'now') - strftime('%Y', patient.birthday)) > 60
SELECT patient.id FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.rf = 'normal' AND (strftime('%Y', 'now') - strftime('%Y', patient.birthday)) > 60
SELECT patient.id FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.rf = 'normal' AND (strftime('%Y', 'now') - strftime('%Y', patient.birthday)) > 60
SELECT patient.id FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.rf = 'normal' AND (strftime('%Y', 'now') - strftime('%Y', patient.birthday)) > 60","SELECT patient.id FROM patient JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.rf = 'normal' AND (strftime('%Y', 'now') - strftime('%Y', patient.birthday)) > 60"
224,282,What is the ratio of Hydrogen elements in molecule ID TR006? List the ratio with its label.,toxicology,challenging,"WITH SubQuery AS (SELECT DISTINCT T1.atom_id, T1.element, T1.molecule_id, T2.label FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.molecule_id = 'TR006') SELECT CAST(COUNT(CASE WHEN element = 'h' THEN atom_id ELSE NULL END) AS REAL) / (CASE WHEN COUNT(atom_id) = 0 THEN NULL ELSE COUNT(atom_id) END) AS ratio, label FROM SubQuery GROUP BY label",7,"SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id = 'TR006') / (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS ratio
SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id = 'TR006') / (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS ratio
SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id = 'TR006') / (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS ratio
SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id = 'TR006') / (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS hydrogen_ratio
SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id = 'TR006') / (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS ratio
SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id = 'TR006') / (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS ratio
SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id = 'TR006') / (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS ratio",SELECT (SELECT COUNT(*) FROM atom WHERE element = 'H' AND molecule_id = 'TR006') / (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS ratio
225,1401,Indicate the cost of posters for 'September Speaker' event.,student_club,moderate,SELECT T3.cost FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event INNER JOIN expense AS T3 ON T2.budget_id = T3.link_to_budget WHERE T1.event_name = 'September Speaker' AND T3.expense_description = 'Posters',7,"SELECT cost FROM expense WHERE link_to_event IN (SELECT event_id FROM event WHERE event_name = 'September Speaker')
SELECT cost FROM expense WHERE link_to_event IN (SELECT event_id FROM event WHERE event_name = 'September Speaker')
SELECT cost FROM expense WHERE link_to_event IN (SELECT event_id FROM event WHERE event_name = 'September Speaker')
SELECT cost FROM expense WHERE link_to_event IN (SELECT event_id FROM event WHERE event_name = 'September Speaker')
SELECT cost FROM expense WHERE link_to_event IN (SELECT event_id FROM event WHERE event_name = 'September Speaker')
SELECT cost FROM expense WHERE link_to_event IN (SELECT event_id FROM event WHERE event_name = 'September Speaker')
SELECT cost FROM expense WHERE link_to_event IN (SELECT event_id FROM event WHERE event_name = 'September Speaker')",SELECT cost FROM expense WHERE link_to_event IN (SELECT event_id FROM event WHERE event_name = 'September Speaker')
226,1433,Which countries have zip codes with post office boxes?,student_club,simple,SELECT DISTINCT county FROM zip_code WHERE type = 'PO Box' AND county IS NOT NULL,7,"SELECT DISTINCT state FROM zip_code WHERE type = 'PO Box'
SELECT DISTINCT state FROM zip_code WHERE type = 'PO Box'
SELECT DISTINCT state FROM zip_code WHERE type = 'PO Box'
SELECT DISTINCT state FROM zip_code WHERE type = 'PO Box'
SELECT DISTINCT state FROM zip_code WHERE type = 'PO Box'
SELECT DISTINCT state FROM zip_code WHERE type = 'PO Box'
SELECT DISTINCT state FROM zip_code WHERE type = 'PO Box'",SELECT DISTINCT state FROM zip_code WHERE type = 'PO Box'
227,334,What is the element with the atom ID of TR004_7 in molecule that is not carcinogenic?,toxicology,challenging,SELECT T1.element FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.atom_id = 'TR004_7' AND T2.label = '-',7,"SELECT element FROM atom WHERE atom_id = 'TR004_7' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label NOT LIKE '%carcinogenic%')
SELECT element FROM atom WHERE atom_id = 'TR004_7' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label NOT LIKE '%carcinogenic%')
SELECT element FROM atom WHERE atom_id = 'TR004_7' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label NOT LIKE '%carcinogenic%')
SELECT element FROM atom WHERE atom_id = 'TR004_7' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label NOT LIKE '%carcinogenic%')
SELECT element FROM atom WHERE atom_id = 'TR004_7' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label NOT LIKE '%carcinogenic%')
SELECT element FROM atom WHERE atom_id = 'TR004_7' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label NOT LIKE '%carcinogenic%')
SELECT element FROM atom WHERE atom_id = 'TR004_7' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label NOT LIKE '%carcinogenic%')",SELECT element FROM atom WHERE atom_id = 'TR004_7' AND molecule_id IN (SELECT molecule_id FROM molecule WHERE label NOT LIKE '%carcinogenic%')
228,158,What is the district Id of the account that placed the order with the id 33333?,financial,simple,SELECT T3.district_id FROM `order` AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN district AS T3 ON T2.district_id = T3.district_id WHERE T1.order_id = 33333,7,"SELECT district_id FROM account WHERE account_id = (SELECT account_id FROM `order` WHERE order_id = 33333)
SELECT district_id FROM account WHERE account_id = (SELECT account_id FROM `order` WHERE order_id = 33333)
SELECT district_id FROM account WHERE account_id = (SELECT account_id FROM `order` WHERE order_id = 33333)
SELECT district_id FROM account WHERE account_id = (SELECT account_id FROM `order` WHERE order_id = 33333)
SELECT district_id FROM account WHERE account_id = (SELECT account_id FROM `order` WHERE order_id = 33333)
SELECT district_id FROM account WHERE account_id = (SELECT account_id FROM `order` WHERE order_id = 33333)
SELECT district_id FROM account WHERE account_id = (SELECT account_id FROM `order` WHERE order_id = 33333)",SELECT district_id FROM account WHERE account_id = (SELECT account_id FROM `order` WHERE order_id = 33333)
229,220,Please list top three elements of the toxicology of the molecule TR000 in alphabetical order.,toxicology,challenging,SELECT DISTINCT T.element FROM atom AS T WHERE T.molecule_id = 'TR000' ORDER BY T.element LIMIT 3,7,"SELECT element FROM atom WHERE molecule_id = 'TR000' ORDER BY element LIMIT 3
SELECT element FROM atom WHERE molecule_id = (SELECT molecule_id FROM molecule WHERE label = 'TR000') ORDER BY element ASC LIMIT 3
SELECT element FROM atom WHERE molecule_id = (SELECT molecule_id FROM molecule WHERE label = 'TR000') ORDER BY element ASC LIMIT 3
SELECT element FROM atom WHERE molecule_id = 'TR000' ORDER BY element LIMIT 3
SELECT element FROM atom WHERE molecule_id = (SELECT molecule_id FROM molecule WHERE label = 'TR000') ORDER BY element ASC LIMIT 3
SELECT element FROM atom WHERE molecule_id = (SELECT molecule_id FROM molecule WHERE label = 'TR000') ORDER BY element ASC LIMIT 3
SELECT element FROM atom WHERE molecule_id = (SELECT molecule_id FROM molecule WHERE label = 'TR000') ORDER BY element ASC LIMIT 3",SELECT element FROM atom WHERE molecule_id = (SELECT molecule_id FROM molecule WHERE label = 'TR000') ORDER BY element ASC LIMIT 3
230,1247,"Among the male patients who have a normal level of white blood cells, how many of them have an abnormal fibrinogen level?",thrombosis_prediction,challenging,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.FG <= 150 OR T2.FG >= 450 AND T2.WBC > 3.5 AND T2.WBC < 9.0 AND T1.SEX = 'M',7,"SELECT COUNT(*) FROM laboratory l JOIN patient p ON l.id = p.id WHERE p.sex = 'male' AND l.wbc = 'normal' AND l.fg != 'normal'
SELECT COUNT(*) FROM laboratory l JOIN patient p ON l.id = p.id WHERE p.sex = 'male' AND l.wbc = 'normal' AND l.fg != 'normal'
SELECT COUNT(*) FROM laboratory l JOIN patient p ON l.id = p.id WHERE p.sex = 'male' AND l.wbc = 'normal' AND l.fg != 'normal'
SELECT COUNT(*)  FROM patient p  JOIN examination e ON p.id = e.id  JOIN laboratory l ON p.id = l.id  WHERE p.sex = 'male'  AND l.wbc = 'normal'  AND l.fg = 'abnormal'
SELECT COUNT(*) FROM laboratory l JOIN patient p ON l.id = p.id WHERE p.sex = 'male' AND l.wbc = 'normal' AND l.fg != 'normal'
SELECT COUNT(*) FROM laboratory l JOIN patient p ON l.id = p.id WHERE p.sex = 'male' AND l.wbc = 'normal' AND l.fg != 'normal'
SELECT COUNT(*) FROM laboratory l JOIN patient p ON l.id = p.id WHERE p.sex = 'male' AND l.wbc = 'normal' AND l.fg != 'normal'",SELECT COUNT(*) FROM laboratory l JOIN patient p ON l.id = p.id WHERE p.sex = 'male' AND l.wbc = 'normal' AND l.fg != 'normal'
231,149,"Please list the account types that are not eligible for loans, and the average income of residents in the district where the account is located exceeds $8000 but is no more than $9000.",financial,challenging,SELECT T3.type FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id WHERE T3.type != 'OWNER' AND T1.A11 BETWEEN 8000 AND 9000,7,"SELECT d.a2 AS district, d.a6 AS average_income FROM district d JOIN disp dp ON d.district_id = dp.district_id JOIN account a ON dp.account_id = a.account_id JOIN client c ON dp.client_id = c.client_id WHERE a.frequency = 'monthly' AND d.a6 BETWEEN 8000 AND 9000 AND dp.type = 'OWNER' AND NOT EXISTS (     SELECT 1     FROM loan l     WHERE l.account_id = a.account_id ) GROUP BY d.district_id
SELECT d.a2 AS district_name, d.a10 AS average_income FROM district d JOIN disp dp ON d.district_id = dp.district_id JOIN account a ON dp.account_id = a.account_id JOIN client c ON dp.client_id = c.client_id WHERE a.frequency = 'monthly' AND d.a10 BETWEEN 8000 AND 9000 AND dp.type = 'OWNER' AND NOT EXISTS (     SELECT 1     FROM loan l     WHERE l.account_id = a.account_id ) GROUP BY d.district_id
SELECT d.a2 AS district, d.a3 AS region, d.a4 AS population, d.a5 AS urban_ratio, d.a6 AS avg_salary, d.a7 AS unemploy_rate, d.a8 AS crime_rate, d.a9 AS unemployment, d.a10 AS avg_income, d.a11 AS avg_expense, d.a12 AS avg_salary_in_city, d.a13 AS clients_per_branch, d.a14 AS atms_per_1000_clients, d.a15 AS avg_salary_in_district, d.a16 AS avg_unemploy_rate FROM district d JOIN disp dp ON d.district_id = dp.district_id JOIN account a ON dp.account_id = a.account_id JOIN client c ON dp.client_id = c.client_id JOIN loan l ON a.account_id = l.account_id WHERE l.status = 'B' AND d.a10 > 8000 AND d.a10 <= 9000
SELECT d.a2 AS district, d.a3 AS region, d.a4 AS population, d.a5 AS number_of_cities, d.a6 AS ratio_of_urban_inhabitants, d.a7 AS average_salary, d.a8 AS unemployement_rate, d.a9 AS number_of_entrepreneurs, d.a10 AS number_of_commited_crimes, d.a11 AS number_of_inhabitants_per_1000_sq_km, d.a12 AS average_income, d.a13 AS average_salary_of_municipalities, d.a14 AS number_of_enterpreneurs_per_1000_inhabitants, d.a15 AS number_of_crimes_per_1000_inhabitants, d.a16 AS number_of_vehicles_per_1000_inhabitants FROM district d JOIN disp ds ON d.district_id = ds.district_id JOIN account a ON ds.account_id = a.account_id JOIN client c ON ds.client_id = c.client_id JOIN loan l ON a.account_id = l.account_id WHERE l.status = 'B' AND d.a12 > 
SELECT d.a2 AS district, d.a3 AS region, d.a4 AS population, d.a5 AS number_of_cities, d.a6 AS ratio_of_urban_inhabitants, d.a7 AS average_salary, d.a8 AS unemployement_rate, d.a9 AS number_of_entrepreneurs, d.a10 AS number_of_commited_crimes, d.a11 AS number_of_inhabitants_per_1000_sq_km, d.a12 AS average_income, d.a13 AS average_salary_of_municipalities, d.a14 AS number_of_enterpreneurs_per_1000_inhabitants, d.a15 AS number_of_crimes_per_1000_inhabitants, d.a16 AS number_of_villed_inhabitants_per_1000_sq_km FROM district d JOIN disp d2 ON d.district_id = d2.district_id JOIN account a ON d2.account_id = a.account_id JOIN client c ON d2.client_id = c.client_id JOIN loan l ON a.account_id = l.account_id WHERE l.status = 'B' 
SELECT d.a2 AS district, d.a12 AS no_of_inhabitants, d.a15 AS average_salary FROM district d JOIN disp dp ON d.district_id = dp.district_id JOIN account a ON dp.account_id = a.account_id JOIN client c ON dp.client_id = c.client_id JOIN loan l ON a.account_id = l.account_id WHERE l.status = 'B' AND d.a12 > 8000 AND d.a12 <= 9000 AND c.birth_date < DATE('now', '-30 year') AND dp.type = 'OWNER' GROUP BY d.district_id HAVING COUNT(DISTINCT a.account_id) > 5
SELECT d.a2 AS district, d.a3 AS region, d.a4 AS number_of_inhabitants, d.a5 AS number_of_municipalities, d.a6 AS number_of_cities, d.a7 AS number_of_urban_inhabitants, d.a8 AS number_of_houses, d.a9 AS number_of_communities, d.a10 AS average_salary, d.a11 AS average_unemployment_rate, d.a12 AS number_of_enterpreneurs, d.a13 AS number_of_commited_crimes, d.a14 AS number_of_law_enforcement_stations, d.a15 AS number_of_policemen, d.a16 AS number_of_vehicles, a.type AS account_type FROM district d JOIN disp d2 ON d.district_id = d2.district_id JOIN account a ON d2.account_id = a.account_id WHERE a.frequency = 'monthly' AND d.a10 > 8000 AND d.a10 <= 9000 AND d2.type = 'OWNER' AND NOT EXISTS (SELECT 1 FROM loan l WHERE l.account_id = d2.account_id)","SELECT d.a2 AS district, d.a6 AS average_income FROM district d JOIN disp dp ON d.district_id = dp.district_id JOIN account a ON dp.account_id = a.account_id JOIN client c ON dp.client_id = c.client_id WHERE a.frequency = 'monthly' AND d.a6 BETWEEN 8000 AND 9000 AND dp.type = 'OWNER' AND NOT EXISTS (     SELECT 1     FROM loan l     WHERE l.account_id = a.account_id ) GROUP BY d.district_id"
232,62,What is the total number of non-chartered schools in the county of Los Angeles with a percent (%) of eligible free meals for grades 1 through 12 that is less than 0.18%?,california_schools,challenging,SELECT COUNT(T2.School) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.County = 'Los Angeles' AND T2.Charter = 0 AND CAST(T1.`Free Meal Count (K-12)` AS REAL) * 100 / T1.`Enrollment (K-12)` < 0.18,7,"SELECT COUNT(*) FROM schools WHERE county = 'Los Angeles' AND ""percent (%) eligible free (k-12)"" < 0.18
SELECT COUNT(*) FROM schools WHERE county = 'Los Angeles' AND ""percent (%) eligible free (k-12)"" < 0.18
SELECT COUNT(*) FROM schools WHERE county = 'Los Angeles' AND ""percent (%) eligible free (k-12)"" < 0.18
SELECT COUNT(*) FROM schools WHERE county = 'Los Angeles' AND ""percent (%) eligible free (k-12)"" < 0.18
SELECT COUNT(*) FROM schools WHERE county = 'Los Angeles' AND ""percent (%) eligible free (k-12)"" < 0.18
SELECT COUNT(*) FROM schools WHERE county = 'Los Angeles' AND ""percent (%) eligible free (k-12)"" < 0.18
SELECT COUNT(*)  FROM schools  WHERE county = 'Los Angeles'  AND percent_eligible_free_k_12 < 0.18","SELECT COUNT(*) FROM schools WHERE county = 'Los Angeles' AND ""percent (%) eligible free (k-12)"" < 0.18"
233,1257,"Among the patients whose creatinine level is abnormal, how many of them aren't 70 yet?",thrombosis_prediction,challenging,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.CRE >= 1.5 AND STRFTIME('%Y', Date('now')) - STRFTIME('%Y', T1.Birthday) < 70",7,"SELECT COUNT(*) FROM patient INNER JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.cre > 70
SELECT COUNT(*) FROM patient INNER JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.cre > 70
SELECT COUNT(*) FROM patient INNER JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.cre > 70
SELECT COUNT(*) FROM patient INNER JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.cre > 70
SELECT COUNT(*) FROM patient INNER JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.cre > 70
SELECT COUNT(*) FROM patient INNER JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.cre > 70
SELECT COUNT(*) FROM patient INNER JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.cre > 70",SELECT COUNT(*) FROM patient INNER JOIN laboratory ON patient.id = laboratory.id WHERE laboratory.cre > 70
