,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
494,222,Which city has the most frequent destination airport?,flight_2,extra,SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1,7,"SELECT airports.city, COUNT(flights.destairport) AS frequency FROM flights JOIN airports ON flights.destairport = airports.airportcode GROUP BY airports.city ORDER BY frequency DESC LIMIT 1
SELECT airports.city, COUNT(flights.destairport) AS frequency FROM flights JOIN airports ON flights.destairport = airports.airportcode GROUP BY airports.city ORDER BY frequency DESC LIMIT 1
SELECT airports.city, COUNT(flights.destairport) AS frequency FROM flights JOIN airports ON flights.destairport = airports.airportcode GROUP BY airports.city ORDER BY frequency DESC LIMIT 1
SELECT airports.city, COUNT(flights.destairport) AS frequency FROM flights JOIN airports ON flights.destairport = airports.airportcode GROUP BY airports.city ORDER BY frequency DESC LIMIT 1
SELECT airports.city, COUNT(flights.destairport) AS frequency FROM flights JOIN airports ON airports.airportcode = flights.destairport GROUP BY airports.city ORDER BY frequency DESC LIMIT 1
SELECT airports.city, COUNT(flights.destairport) AS frequency FROM flights JOIN airports ON airports.airportcode = flights.destairport GROUP BY flights.destairport ORDER BY frequency DESC LIMIT 1
SELECT airports.city, COUNT(flights.destairport) AS frequency FROM flights JOIN airports ON flights.destairport = airports.airportcode GROUP BY airports.city ORDER BY frequency DESC LIMIT 1","SELECT airports.city, COUNT(flights.destairport) AS frequency FROM flights JOIN airports ON flights.destairport = airports.airportcode GROUP BY airports.city ORDER BY frequency DESC LIMIT 1"
495,605,List the language used least number of TV Channel. List language and number of TV Channel.,tvshow,hard,"SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;",7,"SELECT language, COUNT(id) as Number_of_TV_Channel FROM tv_channel GROUP BY language ORDER BY Number_of_TV_Channel ASC LIMIT 1
SELECT language, COUNT(*) as count FROM tv_channel GROUP BY language ORDER BY count ASC LIMIT 1
SELECT language, COUNT(*) as count FROM tv_channel GROUP BY language ORDER BY count ASC LIMIT 1
SELECT language, COUNT(*) as count FROM tv_channel GROUP BY language ORDER BY count ASC LIMIT 1
SELECT language, COUNT(id) as Number_of_TV_Channel FROM tv_channel GROUP BY language ORDER BY Number_of_TV_Channel ASC LIMIT 1
SELECT language, COUNT(id) as Number_of_TV_Channel FROM tv_channel GROUP BY language ORDER BY Number_of_TV_Channel ASC LIMIT 1
SELECT language, COUNT(id) as number_of_channel FROM tv_channel GROUP BY language ORDER BY number_of_channel ASC LIMIT 1","SELECT language, COUNT(id) as Number_of_TV_Channel FROM tv_channel GROUP BY language ORDER BY Number_of_TV_Channel ASC LIMIT 1"
496,202,What are the names of airports in Aberdeen?,flight_2,easy,"SELECT AirportName FROM AIRPORTS WHERE City = ""Aberdeen""",7,"SELECT airports.airportname FROM airports WHERE airports.city = 'Aberdeen'
SELECT airports.airportname FROM airports WHERE airports.city = 'Aberdeen'
SELECT airports.airportname FROM airports WHERE airports.city = 'Aberdeen'
SELECT airports.airportname FROM airports WHERE airports.city = 'Aberdeen'
SELECT airports.airportname FROM airports WHERE airports.city = 'Aberdeen'
SELECT airports.airportname FROM airports WHERE airports.city = 'Aberdeen'
SELECT airports.airportname FROM airports WHERE airports.city = 'Aberdeen'",SELECT airports.airportname FROM airports WHERE airports.city = 'Aberdeen'
497,599,"What is the content of TV Channel with serial name ""Sky Radio""?",tvshow,easy,"SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";",7,"SELECT content FROM tv_channel WHERE series_name = ""Sky Radio""
SELECT tv_channel.content FROM tv_channel WHERE tv_channel.series_name = ""Sky Radio""
SELECT content FROM tv_channel WHERE series_name = ""Sky Radio""
SELECT content FROM tv_channel WHERE series_name = ""Sky Radio""
SELECT content FROM tv_channel WHERE series_name = ""Sky Radio""
SELECT content FROM tv_channel WHERE series_name = ""Sky Radio""
SELECT content  FROM tv_channel  WHERE series_name = 'Sky Radio'","SELECT content FROM tv_channel WHERE series_name = ""Sky Radio"""
498,635,which countries' tv channels are not playing any cartoon written by Todd Casey?,tvshow,hard,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',7,"SELECT DISTINCT country  FROM tv_channel  WHERE id NOT IN (     SELECT channel      FROM tv_series      WHERE id IN (         SELECT id          FROM cartoon          WHERE written_by = 'Todd Casey'     ) )
SELECT DISTINCT country  FROM tv_channel  WHERE id NOT IN (     SELECT channel      FROM tv_series      WHERE id IN (         SELECT id          FROM cartoon          WHERE written_by = 'Todd Casey'     ) )
SELECT DISTINCT tv_channel.country  FROM tv_channel  LEFT JOIN cartoon ON tv_channel.id = cartoon.channel  WHERE cartoon.written_by != 'Todd Casey' OR cartoon.written_by IS NULL
SELECT DISTINCT country  FROM tv_channel  WHERE id NOT IN (     SELECT channel      FROM tv_series      WHERE id IN (         SELECT id          FROM cartoon          WHERE written_by = 'Todd Casey'     ) )
SELECT DISTINCT country  FROM tv_channel  WHERE id NOT IN (     SELECT channel      FROM tv_series      WHERE id IN (         SELECT id          FROM cartoon          WHERE written_by = 'Todd Casey'     ) )
SELECT DISTINCT country  FROM tv_channel  WHERE id NOT IN (     SELECT channel      FROM tv_series      WHERE id IN (         SELECT id          FROM cartoon          WHERE written_by = 'Todd Casey'     ) )
SELECT DISTINCT country  FROM tv_channel  WHERE id NOT IN (     SELECT channel      FROM tv_series      WHERE id IN (         SELECT id          FROM cartoon          WHERE written_by = 'Todd Casey'     ) )",SELECT DISTINCT country  FROM tv_channel  WHERE id NOT IN (     SELECT channel      FROM tv_series      WHERE id IN (         SELECT id          FROM cartoon          WHERE written_by = 'Todd Casey'     ) )
499,275,Find the names of stores whose number products is more than the average number of products.,employee_hire_evaluation,hard,SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop),7,"SELECT shop.name  FROM shop  WHERE shop.number_products > (SELECT AVG(shop.number_products) FROM shop)
SELECT shop.name  FROM shop  JOIN (SELECT AVG(number_products) as avg_products FROM shop) as subquery  ON shop.number_products > subquery.avg_products
SELECT shop.name  FROM shop  WHERE shop.number_products > (SELECT AVG(shop.number_products) FROM shop)
SELECT shop.name  FROM shop  WHERE shop.number_products > (SELECT AVG(shop.number_products) FROM shop)
SELECT shop.name  FROM shop  WHERE shop.number_products > (SELECT AVG(shop.number_products) FROM shop)
SELECT shop.name  FROM shop  WHERE shop.number_products > (SELECT AVG(shop.number_products) FROM shop)
SELECT shop.name  FROM shop  JOIN (SELECT AVG(number_products) as avg_products FROM shop) as subquery  ON shop.number_products > subquery.avg_products",SELECT shop.name  FROM shop  WHERE shop.number_products > (SELECT AVG(shop.number_products) FROM shop)
500,517,How many departments offer any degree?,student_transcripts_tracking,easy,SELECT count(DISTINCT department_id) FROM Degree_Programs,7,"SELECT COUNT(DISTINCT department_id) AS num_departments FROM degree_programs
SELECT COUNT(DISTINCT department_id) AS num_departments FROM degree_programs
SELECT COUNT(DISTINCT department_id) AS num_departments FROM degree_programs
SELECT COUNT(DISTINCT department_id)  FROM degree_programs
SELECT COUNT(DISTINCT department_id)  FROM degree_programs
SELECT COUNT(DISTINCT department_id)  FROM degree_programs
SELECT COUNT(DISTINCT department_id) AS num_departments FROM degree_programs",SELECT COUNT(DISTINCT department_id) AS num_departments FROM degree_programs
501,819,Count the number of countries for which Spanish is the predominantly spoken language.,world_1,extra,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",7,"SELECT COUNT(*) FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language = 'Spanish' AND percentage > 50)
SELECT COUNT(*) FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language = 'Spanish' AND percentage > 50)
SELECT COUNT(*) FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language = 'Spanish' AND percentage > 50)
SELECT COUNT(*) FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language = 'Spanish' AND percentage > 50)
SELECT COUNT(*) FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language = 'Spanish' AND percentage > 50)
SELECT COUNT(*) FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language = 'Spanish' AND percentage > 50)
SELECT COUNT(*) FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language = 'Spanish' AND percentage > 50)",SELECT COUNT(*) FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language = 'Spanish' AND percentage > 50)
502,55,Find the number of distinct type of pets.,pets_1,easy,SELECT count(DISTINCT pettype) FROM pets,7,"SELECT COUNT(DISTINCT pettype) FROM pets
SELECT COUNT(DISTINCT pettype) FROM pets
SELECT COUNT(DISTINCT pettype) FROM pets
SELECT COUNT(DISTINCT pettype) FROM pets
SELECT COUNT(DISTINCT pettype) FROM pets
SELECT COUNT(DISTINCT pettype) FROM pets
SELECT COUNT(DISTINCT pettype) FROM pets",SELECT COUNT(DISTINCT pettype) FROM pets
503,565,When is the first transcript released? List the date and details.,student_transcripts_tracking,medium,"SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1",7,"SELECT MIN(transcript_date) AS first_transcript_release_date, tc.* FROM transcripts t JOIN transcript_
SELECT MIN(transcript_date) as First_Transcript_Released_Date, transcript_id, other_details FROM transcripts
SELECT MIN(transcript_date) AS first_transcript_release_date, tc.* FROM transcripts t JOIN transcript_contents
SELECT MIN(transcript_date) AS first_transcript_release_date, tc.* FROM transcripts t JOIN transcript_
SELECT MIN(transcript_date) as first_transcript_release_date, tc.* FROM transcripts t JOIN transcript_contents
SELECT MIN(transcript_date) as First_Transcript_Released_Date, transcript_id, other_details FROM transcripts
SELECT MIN(transcript_date) AS first_transcript_release_date, tc.* FROM transcripts t JOIN transcript_contents","SELECT MIN(transcript_date) AS first_transcript_release_date, tc.* FROM transcripts t JOIN transcript_"
504,63,Find the id of students who do not have a cat pet.,pets_1,hard,SELECT stuid FROM student EXCEPT SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat',7,"SELECT student.stuid FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE pets.pettype != 'cat' OR pets.pettype IS NULL
SELECT student.stuid FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE pets.pettype != 'cat' OR pets.pettype IS NULL
SELECT student.stuid FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE pets.pettype != 'cat' OR pets.pettype IS NULL
SELECT student.stuid FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE pets.pettype != 'cat' OR pets.pettype IS NULL
SELECT student.stuid FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE pets.pettype != 'cat' OR pets.pettype IS NULL
SELECT student.stuid FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE pets.pettype != 'cat' OR pets.pettype IS NULL
SELECT student.stuid  FROM student  LEFT JOIN has_pet ON student.stuid = has_pet.stuid  LEFT JOIN pets ON has_pet.petid = pets.petid  WHERE pets.pettype != 'cat' OR pets.pettype IS NULL",SELECT student.stuid FROM student LEFT JOIN has_pet ON student.stuid = has_pet.stuid LEFT JOIN pets ON has_pet.petid = pets.petid WHERE pets.pettype != 'cat' OR pets.pettype IS NULL
505,375,What is the document id with least number of paragraphs?,cre_Doc_Template_Mgt,hard,SELECT document_id FROM Paragraphs GROUP BY document_id ORDER BY count(*) ASC LIMIT 1,7,"SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  GROUP BY documents.document_id  ORDER BY COUNT(paragraphs.paragraph_id) ASC  LIMIT 1
SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  GROUP BY documents.document_id  ORDER BY COUNT(paragraphs.paragraph_id) ASC  LIMIT 1
SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  GROUP BY documents.document_id  ORDER BY COUNT(paragraphs.paragraph_id) ASC  LIMIT 1
SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  GROUP BY documents.document_id  ORDER BY COUNT(paragraphs.paragraph_id) ASC  LIMIT 1
SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  GROUP BY documents.document_id  ORDER BY COUNT(paragraphs.paragraph_id) ASC  LIMIT 1
SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  GROUP BY documents.document_id  ORDER BY COUNT(paragraphs.paragraph_id) ASC  LIMIT 1
SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  GROUP BY documents.document_id  ORDER BY COUNT(paragraphs.paragraph_id) ASC  LIMIT 1",SELECT documents.document_id  FROM documents  JOIN paragraphs ON documents.document_id = paragraphs.document_id  GROUP BY documents.document_id  ORDER BY COUNT(paragraphs.paragraph_id) ASC  LIMIT 1
506,506,What are the notes of the death events which has substring 'East'?,battle_death,medium,SELECT note FROM death WHERE note LIKE '%East%',7,"SELECT death.note  FROM death  JOIN ship ON death.caused_by_ship_id = ship.id  JOIN battle ON ship.lost_in_battle = battle.id  WHERE battle.name LIKE '%East%'
SELECT death.note  FROM death  JOIN ship ON death.caused_by_ship_id = ship.id  JOIN battle ON ship.lost_in_battle = battle.id  WHERE battle.name LIKE '%East%'
SELECT death.note  FROM death  JOIN ship ON death.caused_by_ship_id = ship.id  JOIN battle ON ship.lost_in_battle = battle.id  WHERE battle.name LIKE '%East%'
SELECT death.note  FROM death  INNER JOIN battle ON death.caused_by_ship_id = battle.id  INNER JOIN ship ON death.caused_by_ship_id = ship.id  WHERE battle.name LIKE '%East%'
SELECT death.note  FROM death  JOIN ship ON death.caused_by_ship_id = ship.id  JOIN battle ON ship.lost_in_battle = battle.id  WHERE battle.name LIKE '%East%'
SELECT death.note  FROM death  INNER JOIN battle ON death.caused_by_ship_id = battle.id  INNER JOIN ship ON death.caused_by_ship_id = ship.id  WHERE battle.name LIKE '%East%'
SELECT death.note  FROM death  JOIN ship ON death.caused_by_ship_id = ship.id  JOIN battle ON ship.lost_in_battle = battle.id  WHERE battle.name LIKE '%East%'",SELECT death.note  FROM death  JOIN ship ON death.caused_by_ship_id = ship.id  JOIN battle ON ship.lost_in_battle = battle.id  WHERE battle.name LIKE '%East%'
507,537,Find the kind of program which most number of students are enrolled in?,student_transcripts_tracking,extra,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1,7,"SELECT dp.degree_summary_name, COUNT(se.student_id) as student_count FROM degree_programs dp JO
SELECT dp.degree_summary_name, COUNT(se.student_id) as student_count FROM degree_programs dp JO
SELECT dp.degree_summary_name, COUNT(se.student_id) as student_count FROM degree_programs dp JO
SELECT dp.degree_summary_name, COUNT(se.student_id) as student_count FROM degree_programs dp JO
SELECT dp.degree_summary_name, COUNT(se.student_id) as student_count FROM degree_programs dp JO
SELECT dp.degree_summary_name, COUNT(se.student_id) as student_count FROM degree_programs dp JO
SELECT dp.degree_summary_name, COUNT(se.student_id) as student_count FROM degree_programs dp JO","SELECT dp.degree_summary_name, COUNT(se.student_id) as student_count FROM degree_programs dp JO"
508,522,How many degrees does the engineering department have?,student_transcripts_tracking,medium,SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id  =  T2.department_id WHERE T1.department_name  =  'engineer',7,"SELECT COUNT(*) FROM degree_programs WHERE department_id IN (SELECT department_id FROM departments WHERE department_name = 'Engineering')
SELECT COUNT(*) FROM degree_programs WHERE department_id = (SELECT department_id FROM departments WHERE department_name = 'Engineering')
SELECT COUNT(*) FROM degree_programs WHERE department_id IN (SELECT department_id FROM departments WHERE department_name = 'Engineering')
SELECT COUNT(*) FROM degree_programs WHERE department_id IN (SELECT department_id FROM departments WHERE department_name = 'Engineering')
SELECT COUNT(*) FROM degree_programs WHERE department_id IN (SELECT department_id FROM departments WHERE department_name = 'Engineering')
SELECT COUNT(*) FROM degree_programs WHERE department_id IN (SELECT department_id FROM departments WHERE department_name = 'Engineering')
SELECT COUNT(*) FROM degree_programs WHERE department_id IN (SELECT department_id FROM departments WHERE department_name = 'Engineering')",SELECT COUNT(*) FROM degree_programs WHERE department_id IN (SELECT department_id FROM departments WHERE department_name = 'Engineering')
509,21,How many concerts occurred in 2014 or 2015?,concert_singer,medium,SELECT count(*) FROM concert WHERE YEAR  =  2014 OR YEAR  =  2015,7,"SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)
SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)","SELECT COUNT(*) FROM concert WHERE year IN (2014, 2015)"
510,947,What are the date and the operating professional's first name of each treatment?,dog_kennels,medium,"SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id",7,"SELECT treatments.date_of_treatment, professionals.first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT treatments.date_of_treatment, professionals.first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT treatments.date_of_treatment, professionals.first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT treatments.date_of_treatment, professionals.first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT treatments.date_of_treatment, professionals.first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT treatments.date_of_treatment, professionals.first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id
SELECT treatments.date_of_treatment, professionals.first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id","SELECT treatments.date_of_treatment, professionals.first_name FROM treatments JOIN professionals ON treatments.professional_id = professionals.professional_id"
511,983,Find the number of professionals who have not treated any dogs.,dog_kennels,extra,SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments ),7,"SELECT COUNT(*) FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.professional_id IS NULL AND role_code = 'professional'
SELECT COUNT(*) FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.professional_id IS NULL AND role_code = 'professional' 
SELECT COUNT(*) FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.professional_id IS NULL AND role_code = 'professional'
SELECT COUNT(*) FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.professional_id IS NULL AND professionals.role_code = 'professional'
SELECT COUNT(*) FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.professional_id IS NULL AND role_code = 'professional' 
SELECT COUNT(*) FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.professional_id IS NULL AND professionals.role_code = 'professional' 
SELECT COUNT(*) FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.professional_id IS NULL AND role_code = 'professional' ",SELECT COUNT(*) FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.professional_id IS NULL AND role_code = 'professional' 
512,922,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.",dog_kennels,extra,"SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2",7,"SELECT professionals.professional_id, professionals.last_name, professionals.cell_number FROM professionals LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id WHERE professionals.state = 'Indiana' OR COUNT(treatments.treatment_id) > 2 GROUP BY professionals.professional_id
SELECT professionals.professional_id, professionals.last_name, professionals.cell_number FROM professionals LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id WHERE professionals.state = 'Indiana' OR COUNT(treatments.treatment_id) > 2 GROUP BY professionals.professional_id
SELECT professionals.professional_id, professionals.last_name, professionals.cell_number FROM professionals LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id WHERE professionals.state = 'Indiana' OR COUNT(treatments.treatment_id) > 2 GROUP BY professionals.professional_id
SELECT professionals.professional_id, professionals.last_name, professionals.cell_number FROM professionals LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id WHERE professionals.state = 'Indiana' OR COUNT(treatments.treatment_id) > 2 GROUP BY professionals.professional_id
SELECT professionals.professional_id, professionals.last_name, professionals.cell_number FROM professionals LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id WHERE professionals.state = 'Indiana' OR COUNT(treatments.treatment_id) > 2 GROUP BY professionals.professional_id
SELECT professionals.professional_id, professionals.last_name, professionals.cell_number FROM professionals LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id WHERE professionals.state = 'Indiana' OR COUNT(treatments.treatment_id) > 2 GROUP BY professionals.professional_id
SELECT professionals.professional_id, professionals.last_name, professionals.cell_number FROM professionals LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id WHERE professionals.state = 'Indiana' OR COUNT(treatments.treatment_id) > 2 GROUP BY professionals.professional_id","SELECT professionals.professional_id, professionals.last_name, professionals.cell_number FROM professionals LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id WHERE professionals.state = 'Indiana' OR COUNT(treatments.treatment_id) > 2 GROUP BY professionals.professional_id"
513,254,Give the flight numbers of flights arriving in Aberdeen.,flight_2,medium,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""",7,"SELECT flights.flightno FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flights.flightno FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flights.flightno FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flights.flightno FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flights.flightno FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flights.flightno FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
SELECT flights.flightno FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'",SELECT flights.flightno FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'
514,319,"Show template ids, version numbers, and template type codes for all templates.",cre_Doc_Template_Mgt,medium,"SELECT template_id ,  version_number ,  template_type_code FROM Templates",7,"SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates
SELECT templates.template_id, templates.version_number, templates.template_type_code  FROM templates
SELECT templates.template_id, templates.version_number, templates.template_type_code  FROM templates
SELECT templates.template_id, templates.version_number, templates.template_type_code  FROM templates
SELECT templates.template_id, templates.version_number, templates.template_type_code  FROM templates
SELECT templates.template_id, templates.version_number, templates.template_type_code  FROM templates
SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates","SELECT templates.template_id, templates.version_number, templates.template_type_code  FROM templates"
515,952,List pairs of the owner's first name and the dogs's name.,dog_kennels,medium,"SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id",7,"SELECT owners.first_name, dogs.name, dogs.breed_code FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name, dogs.breed_code FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name, dogs.breed_code FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name, dogs.breed_code FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name, dogs.breed_code FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name, dogs.breed_code FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id
SELECT owners.first_name, dogs.name, dogs.breed_code FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id","SELECT owners.first_name, dogs.name, dogs.breed_code FROM owners JOIN dogs ON owners.owner_id = dogs.owner_id"
516,128,What is the average weight and year for each year?,car_1,medium,"SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;",7,"SELECT AVG(weight) AS average_weight, year, continent FROM cars_data  JOIN car_names ON cars_data.id = car_names.makeid JOIN model_list ON car_names.model = model_list.modelid JOIN car_makers ON model_list.maker = car_makers.id JOIN countries ON car_makers.country = countries.countryid GROUP BY cars_data.year, countries.continent
SELECT AVG(weight), year, continent FROM cars_data  JOIN car_names ON cars_data.id = car_names.makeid JOIN model_list ON car_names.model = model_list.modelid JOIN car_makers ON model_list.maker = car_makers.id JOIN countries ON car_makers.country = countries.countryid GROUP BY cars_data.year, countries.continent
SELECT AVG(weight), year, continent FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid JOIN model_list ON car_names.model = model_list.modelid JOIN car_makers ON model_list.maker = car_makers.id JOIN countries ON car_makers.country = countries.countryid GROUP BY year, continent
SELECT AVG(weight) AS average_weight, year, continent FROM cars_data  JOIN car_names ON cars_data.id = car_names.makeid JOIN model_list ON car_names.model = model_list.modelid JOIN car_makers ON model_list.maker = car_makers.id JOIN countries ON car_makers.country = countries.countryid GROUP BY cars_data.year, countries.continent
SELECT year, AVG(weight) as average_weight FROM cars_data GROUP BY year
SELECT AVG(weight), year, continent FROM cars_data  JOIN car_names ON cars_data.id = car_names.makeid JOIN model_list ON car_names.model = model_list.modelid JOIN car_makers ON model_list.maker = car_makers.id JOIN countries ON car_makers.country = countries.countryid GROUP BY cars_data.year, countries.continent
SELECT AVG(weight), year, continent FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid JOIN model_list ON car_names.model = model_list.modelid JOIN car_makers ON model_list.maker = car_makers.id JOIN countries ON car_makers.country = countries.countryid GROUP BY year, continent","SELECT AVG(weight) AS average_weight, year, continent FROM cars_data  JOIN car_names ON cars_data.id = car_names.makeid JOIN model_list ON car_names.model = model_list.modelid JOIN car_makers ON model_list.maker = car_makers.id JOIN countries ON car_makers.country = countries.countryid GROUP BY cars_data.year, countries.continent"
