,Qid,Question,Db_Id,Difficulty,Query Gold,Repeated,Query Generated,Most Frequent Query
212,1102,"For the players who had a 77 points overall rating on 2016/6/23, who was the oldest? Give the name of the player.",european_football_2,moderate,"SELECT t1.player_name FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE SUBSTR(t2.`date`, 1, 10) = '2016-06-23' AND t2.overall_rating = 77 ORDER BY t1.birthday ASC LIMIT 1",7,"SELECT player.player_name  FROM player  JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id  WHERE player_attributes.overall_rating = 77 AND player_attributes.date = '2016-06-23'  ORDER BY player.birthday ASC  LIMIT 1
SELECT player.player_name  FROM player  JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id  WHERE player_attributes.overall_rating = 77 AND player_attributes.date = '2016-06-23'  ORDER BY player.birthday ASC  LIMIT 1
SELECT player.player_name  FROM player  JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id  WHERE player_attributes.overall_rating = 77 AND player_attributes.date = '2016-06-23'  ORDER BY player.birthday ASC  LIMIT 1
SELECT player.player_name  FROM player  JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id  WHERE player_attributes.overall_rating = 77 AND player_attributes.date = '2016-06-23'  ORDER BY player.birthday ASC  LIMIT 1
SELECT player.player_name  FROM player  INNER JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id  WHERE player_attributes.overall_rating = 77 AND player_attributes.date = '2016-06-23'  ORDER BY player.birthday ASC  LIMIT 1
SELECT player.player_name  FROM player  JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id  WHERE player_attributes.overall_rating = 77 AND player_attributes.date = '2016-06-23'  ORDER BY player.birthday ASC  LIMIT 1
SELECT player.player_name  FROM player  JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id  WHERE player_attributes.overall_rating = 77 AND player_attributes.date = '2016-06-23'  ORDER BY player.birthday ASC  LIMIT 1",SELECT player.player_name  FROM player  JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id  WHERE player_attributes.overall_rating = 77 AND player_attributes.date = '2016-06-23'  ORDER BY player.birthday ASC  LIMIT 1
213,1025,Give the name of the league had the most goals in the 2016 season?,european_football_2,moderate,SELECT t2.name FROM Match AS t1 INNER JOIN League AS t2 ON t1.league_id = t2.id WHERE t1.season = '2015/2016' GROUP BY t2.name ORDER BY SUM(t1.home_team_goal + t1.away_team_goal) DESC LIMIT 1,7,"SELECT l.name FROM match AS m JOIN league AS l ON m.league_id = l.id WHERE m.season = '2016' GROUP BY l.name ORDER BY SUM(m.home_team_goal + m.away_team_goal) DESC LIMIT 1
SELECT l.name FROM match AS m JOIN league AS l ON m.league_id = l.id WHERE m.season = '2016' GROUP BY l.name ORDER BY SUM(m.home_team_goal + m.away_team_goal) DESC LIMIT 1
SELECT l.name FROM match AS m JOIN league AS l ON m.league_id = l.id WHERE m.season = '2016' GROUP BY l.name ORDER BY SUM(m.home_team_goal + m.away_team_goal) DESC LIMIT 1
SELECT l.name FROM match AS m JOIN league AS l ON m.league_id = l.id WHERE m.season = '2016' GROUP BY l.name ORDER BY SUM(m.home_team_goal + m.away_team_goal) DESC LIMIT 1
SELECT l.name FROM match AS m JOIN league AS l ON m.league_id = l.id WHERE m.season = '2016' GROUP BY l.name ORDER BY SUM(m.home_team_goal + m.away_team_goal) DESC LIMIT 1
SELECT l.name FROM match AS m JOIN league AS l ON m.league_id = l.id WHERE m.season = '2016' GROUP BY l.name ORDER BY SUM(m.home_team_goal + m.away_team_goal) DESC LIMIT 1
SELECT l.name FROM match AS m JOIN league AS l ON m.league_id = l.id WHERE m.season = '2016' GROUP BY l.name ORDER BY SUM(m.home_team_goal + m.away_team_goal) DESC LIMIT 1",SELECT l.name FROM match AS m JOIN league AS l ON m.league_id = l.id WHERE m.season = '2016' GROUP BY l.name ORDER BY SUM(m.home_team_goal + m.away_team_goal) DESC LIMIT 1
214,234,How many bonds which involved atom 12 does molecule TR009 have?,toxicology,moderate,SELECT COUNT(T2.bond_id) FROM bond AS T1 INNER JOIN connected AS T2 ON T1.bond_id = T2.bond_id WHERE T1.molecule_id = 'TR009' AND T2.atom_id = T1.molecule_id || '_1' AND T2.atom_id2 = T1.molecule_id || '_2',7,"SELECT COUNT(*) FROM connected WHERE atom_id = 12 OR atom_id2 = 12
SELECT COUNT(*) FROM connected WHERE atom_id = 12 OR atom_id2 = 12
SELECT COUNT(*) FROM connected WHERE atom_id = 12 OR atom_id2 = 12
SELECT COUNT(*) FROM connected WHERE atom_id = 12 OR atom_id2 = 12
SELECT COUNT(*)  FROM connected  WHERE atom_id = 12 AND bond_id IN (SELECT bond_id FROM bond WHERE molecule_id = (SELECT molecule_id FROM molecule WHERE label = 'TR009'))
SELECT COUNT(*) FROM connected WHERE atom_id = 12 OR atom_id2 = 12
SELECT COUNT(*) FROM connected WHERE atom_id = 12 OR atom_id2 = 12",SELECT COUNT(*) FROM connected WHERE atom_id = 12 OR atom_id2 = 12
215,1460,"Write the full name of the member who spent money for water, veggie tray and supplies and include the cost of it.",student_club,challenging,"SELECT T2.first_name, T2.last_name, T1.cost FROM expense AS T1 INNER JOIN member AS T2 ON T1.link_to_member = T2.member_id WHERE T1.expense_description = 'Water, Veggie tray, supplies'",7,"SELECT member.first_name, member.last_name, SUM(expense.cost) as total_cost FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN budget ON expense.link_to_budget = budget.budget_id WHERE budget.category IN ('water', 'veggie tray', 'supplies') GROUP BY member.member_id
SELECT member.first_name, member.last_name, SUM(expense.cost) as total_cost FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN budget ON expense.link_to_budget = budget.budget_id WHERE budget.category IN ('water', 'veggie tray', 'supplies') GROUP BY member.member_id
SELECT member.first_name, member.last_name, expense.cost FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN budget ON expense.link_to_budget = budget.budget_id WHERE budget.category IN ('water', 'veggie tray', 'supplies')
SELECT member.first_name, member.last_name, SUM(expense.cost) as total_cost FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN budget ON expense.link_to_budget = budget.budget_id WHERE budget.category IN ('water', 'veggie tray', 'supplies') GROUP BY member.member_id
SELECT member.first_name, member.last_name, SUM(expense.cost) as total_cost FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN budget ON expense.link_to_budget = budget.budget_id WHERE budget.category IN ('water', 'veggie tray', 'supplies') GROUP BY member.member_id
SELECT member.first_name, member.last_name, SUM(expense.cost) as total_cost FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN budget ON expense.link_to_budget = budget.budget_id WHERE budget.category IN ('water', 'veggie tray', 'supplies') GROUP BY member.member_id
SELECT member.first_name, member.last_name, SUM(expense.cost) as total_cost FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN budget ON expense.link_to_budget = budget.budget_id WHERE budget.category IN ('water', 'veggie tray', 'supplies') GROUP BY member.member_id","SELECT member.first_name, member.last_name, SUM(expense.cost) as total_cost FROM member JOIN expense ON member.member_id = expense.link_to_member JOIN budget ON expense.link_to_budget = budget.budget_id WHERE budget.category IN ('water', 'veggie tray', 'supplies') GROUP BY member.member_id"
216,1258,How many patients with a normal Rhuematoid Factor has a positive measure of degree of coagulation?,thrombosis_prediction,moderate,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID INNER JOIN Examination AS T3 ON T3.ID = T2.ID WHERE (T2.RA = '-' OR T2.RA = '+-') AND T3.KCT = '+',7,"SELECT COUNT(*) FROM patient  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal' AND patient.diagnosis = 'positive'
SELECT COUNT(*) FROM patient  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal' AND patient.diagnosis = 'positive'
SELECT COUNT(*) FROM patient  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal' AND patient.diagnosis = 'positive'
SELECT COUNT(*) FROM patient  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal' AND patient.diagnosis = 'positive'
SELECT COUNT(*) FROM patient  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal' AND patient.diagnosis = 'positive'
SELECT COUNT(*) FROM patient  JOIN examination ON patient.id = examination.id  JOIN laboratory ON patient.id = laboratory.id  WHERE examination.diagnosis = 'Rheumatoid Factor Normal'  AND laboratory.rf > 0
SELECT COUNT(*) FROM patient  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal' AND patient.diagnosis = 'positive'",SELECT COUNT(*) FROM patient  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal' AND patient.diagnosis = 'positive'
217,1185,"For the patient who was born on 1959/2/18, what is the decrease rate for his/her total cholesterol from November to December in 1981?",thrombosis_prediction,challenging,SELECT CAST((SUM(CASE WHEN T2.Date LIKE '1981-11-%' THEN T2.`T-CHO` ELSE 0 END) - SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END)) AS REAL) / SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Birthday = '1959-02-18',7,"SELECT (laboratory.t_cho - (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-11%"" AND patient_id = patient.id)) / (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-12%"" AND patient_id = patient.id) as decrease_rate FROM patient JOIN laboratory ON patient.id = laboratory.patient_id WHERE patient.birthday = ""1959-2-18""
SELECT (laboratory.t_cho - (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-11%"" AND patient_id = patient.id)) / (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-12%"" AND patient_id = patient.id) as decrease_rate FROM patient JOIN laboratory ON patient.id = laboratory.patient_id WHERE patient.birthday = ""1959-2-18""
SELECT (laboratory.t_cho - (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-11%"" AND patient_id = patient.id)) / (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-12%"" AND patient_id = patient.id) as decrease_rate FROM patient JOIN laboratory ON patient.id = laboratory.patient_id WHERE patient.birthday = ""1959-2-18""
SELECT (laboratory.t_cho - (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-11%"" AND patient_id = patient.id)) / (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-12%"" AND patient_id = patient.id) AS decrease_rate FROM patient JOIN laboratory ON patient.id = laboratory.patient_id WHERE patient.birthday = ""1959-2-18""
SELECT (laboratory.t_cho - (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-11%"" AND patient_id = patient.id)) / (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-12%"" AND patient_id = patient.id) AS decrease_rate FROM patient JOIN laboratory ON patient.id = laboratory.patient_id WHERE patient.birthday = ""1959-2-18""
SELECT (laboratory.t_cho - (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-11%"" AND patient_id = patient.id)) / (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-12%"" AND patient_id = patient.id) as decrease_rate FROM patient JOIN laboratory ON patient.id = laboratory.patient_id WHERE patient.birthday = ""1959-2-18""
SELECT (laboratory.t_cho - (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-11%"" AND patient_id = patient.id)) / (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-12%"" AND patient_id = patient.id) AS decrease_rate FROM patient JOIN laboratory ON patient.id = laboratory.patient_id WHERE patient.birthday = ""1959-2-18""","SELECT (laboratory.t_cho - (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-11%"" AND patient_id = patient.id)) / (SELECT t_cho FROM laboratory WHERE date LIKE ""1981-12%"" AND patient_id = patient.id) as decrease_rate FROM patient JOIN laboratory ON patient.id = laboratory.patient_id WHERE patient.birthday = ""1959-2-18"""
218,37,"What is the complete address of the school with the lowest excellence rate? Indicate the Street, City, Zip and State.",california_schools,moderate,"SELECT T2.Street, T2.City, T2.State, T2.Zip FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY CAST(T1.NumGE1500 AS REAL) / T1.NumTstTakr ASC LIMIT 1",7,"SELECT schools.street, schools.city, schools.zip, schools.state  FROM schools  JOIN satscores ON schools.cdscode = satscores.cds  WHERE satscores.avgscrwrite = (SELECT MIN(avgscrwrite) FROM satscores)  
SELECT schools.street, schools.city, schools.zip, schools.state  FROM schools  JOIN satscores ON schools.cdscode = satscores.cds  WHERE satscores.avgscrwrite = (SELECT MIN(avgscrwrite) FROM satscores)
SELECT schools.street, schools.city, schools.zip, schools.state  FROM schools  JOIN satscores ON schools.cdscode = satscores.cds  WHERE satscores.avgscrwrite = (SELECT MIN(avgscrwrite) FROM satscores) LIMIT 1
SELECT schools.street, schools.city, schools.zip, schools.state  FROM schools  JOIN satscores ON schools.cdscode = satscores.cds  WHERE satscores.avgscrwrite = (SELECT MIN(avgscrwrite) FROM satscores)  
SELECT schools.street, schools.city, schools.zip, schools.state  FROM schools  JOIN satscores ON schools.cdscode = satscores.cds  WHERE satscores.avgscrwrite = (SELECT MIN(avgscrwrite) FROM satscores)
SELECT schools.street, schools.city, schools.zip, schools.state  FROM schools  JOIN satscores ON schools.cdscode = satscores.cds  WHERE satscores.avgscrwrite = (SELECT MIN(avgscrwrite) FROM satscores) LIMIT 1
SELECT schools.street, schools.city, schools.zip, schools.state  FROM schools  JOIN satscores ON schools.cdscode = satscores.cds  WHERE satscores.avgscrwrite = (SELECT MIN(avgscrwrite) FROM satscores)","SELECT schools.street, schools.city, schools.zip, schools.state  FROM schools  JOIN satscores ON schools.cdscode = satscores.cds  WHERE satscores.avgscrwrite = (SELECT MIN(avgscrwrite) FROM satscores)"
219,285,Name chemical elements that form a bond TR001_10_11.,toxicology,challenging,SELECT T1.element FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id INNER JOIN bond AS T3 ON T2.bond_id = T3.bond_id WHERE T3.bond_id = 'TR001_10_11',7,"SELECT DISTINCT element  FROM atom  INNER JOIN connected ON atom.atom_id = connected.atom_id  INNER JOIN bond ON connected.bond_id = bond.bond_id  INNER JOIN molecule ON bond.molecule_id = molecule.molecule_id  WHERE molecule.label = 'TR001_10_11'
SELECT DISTINCT element  FROM chemical_elements  WHERE molecule_id IN (     SELECT molecule_id      FROM bond      WHERE bond_id IN (         SELECT bond_id          FROM connected          WHERE atom_id IN (             SELECT atom_id              FROM atom              WHERE atom_id = 'TR001_10_11'         )     ) )
SELECT DISTINCT element  FROM chemical_elements  WHERE molecule_id IN (     SELECT molecule_id      FROM bond      WHERE bond_id IN (         SELECT bond_id          FROM connected          WHERE atom_id IN (             SELECT atom_id              FROM atom              WHERE atom_id = 'TR001_10_11'         )     ) )
SELECT DISTINCT element  FROM chemical_elements  WHERE molecule_id IN (     SELECT molecule_id      FROM bond      WHERE bond_id IN (         SELECT bond_id          FROM connected          WHERE atom_id IN (             SELECT atom_id              FROM atom              WHERE atom_id = 'TR001_10_11'         )     ) )
SELECT DISTINCT element  FROM chemical_elements  WHERE molecule_id IN (     SELECT molecule_id      FROM bond      WHERE bond_id IN (         SELECT bond_id          FROM connected          WHERE atom_id IN (             SELECT atom_id              FROM atom              WHERE atom_id = 'TR001_10_11'         )     ) )
SELECT DISTINCT element  FROM chemical_elements  WHERE molecule_id IN (     SELECT molecule_id      FROM bond      WHERE bond_id IN (         SELECT bond_id          FROM connected          WHERE atom_id IN (             SELECT atom_id              FROM atom              WHERE atom_id = 'TR001_10_11'         )     ) )
SELECT DISTINCT element  FROM chemical_elements  WHERE molecule_id IN (     SELECT molecule_id      FROM bond      WHERE bond_id IN (         SELECT bond_id          FROM connected          WHERE atom_id IN (             SELECT atom_id              FROM atom              WHERE atom_id = 'TR001_10_11'         )     ) )",SELECT DISTINCT element  FROM chemical_elements  WHERE molecule_id IN (     SELECT molecule_id      FROM bond      WHERE bond_id IN (         SELECT bond_id          FROM connected          WHERE atom_id IN (             SELECT atom_id              FROM atom              WHERE atom_id = 'TR001_10_11'         )     ) )
220,302,Name the elements that comprise the atoms of bond TR001_2_4.,toxicology,challenging,SELECT DISTINCT T1.element FROM atom AS T1 INNER JOIN connected AS T2 ON T1.atom_id = T2.atom_id WHERE T2.bond_id = 'TR001_2_4',7,"SELECT atom.atom_id, atom.molecule_id, element.name  FROM atom  JOIN connected ON atom.atom_id = connected.atom_id  JOIN bond ON connected.bond_id = bond.bond_id  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE bond.bond_id = 'TR001_2_4' 
SELECT atom.atom_id, atom.molecule_id, element.element FROM atom JOIN connected ON atom.atom_id = connected.atom_id JOIN bond ON connected.bond_id = bond.bond_id JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE bond.bond_id = 'TR001_2_4'
SELECT atom.atom_id, atom.molecule_id, element.name  FROM atom  JOIN connected ON atom.atom_id = connected.atom_id  JOIN bond ON connected.bond_id = bond.bond_id  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE bond.bond_id = 'TR001_2_4' 
SELECT atom.atom_id, atom.molecule_id, element.element FROM atom JOIN connected ON atom.atom_id = connected.atom_id JOIN bond ON connected.bond_id = bond.bond_id JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE bond.bond_id = 'TR001_2_4'
SELECT atom.atom_id, atom.molecule_id, element.element FROM atom JOIN connected ON atom.atom_id = connected.atom_id JOIN bond ON connected.bond_id = bond.bond_id JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE bond.bond_id = 'TR001_2_4'
SELECT atom.atom_id, atom.molecule_id, element.element  FROM atom  JOIN connected ON atom.atom_id = connected.atom_id  JOIN bond ON connected.bond_id = bond.bond_id  JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE bond.bond_id = 'TR001_2_4' 
SELECT atom.atom_id, atom.molecule_id, element.name  FROM atom  INNER JOIN connected ON atom.atom_id = connected.atom_id  INNER JOIN bond ON connected.bond_id = bond.bond_id  INNER JOIN molecule ON atom.molecule_id = molecule.molecule_id  WHERE bond.bond_id = 'TR001_2_4' ","SELECT atom.atom_id, atom.molecule_id, element.element FROM atom JOIN connected ON atom.atom_id = connected.atom_id JOIN bond ON connected.bond_id = bond.bond_id JOIN molecule ON atom.molecule_id = molecule.molecule_id WHERE bond.bond_id = 'TR001_2_4'"
221,1514,What kind of currency did the customer paid at 16:25:00 in 2012/8/24?,debit_card_specializing,simple,SELECT DISTINCT T3.Currency FROM transactions_1k AS T1 INNER JOIN gasstations AS T2 ON T1.GasStationID = T2.GasStationID INNER JOIN customers AS T3 ON T1.CustomerID = T3.CustomerID WHERE T1.Date = '2012-08-24' AND T1.Time = '16:25:00',7,"SELECT customers.currency  FROM transactions_1k  JOIN customers ON transactions_1k.customerid = customers.customerid  WHERE transactions_1k.date = '2012-8-24' AND transactions_1k.time = '16:25:00'
SELECT customers.currency  FROM transactions_1k  JOIN customers ON transactions_1k.customerid = customers.customerid  WHERE transactions_1k.date = '2012-8-24' AND transactions_1k.time = '16:25:00'
SELECT customers.currency  FROM transactions_1k  INNER JOIN customers ON transactions_1k.customerid = customers.customerid  WHERE transactions_1k.date = '2012-8-24' AND transactions_1k.time = '16:25:00'
SELECT customers.currency  FROM transactions_1k  INNER JOIN customers ON transactions_1k.customerid = customers.customerid  WHERE transactions_1k.date = '2012-8-24' AND transactions_1k.time = '16:25:00'
SELECT customers.currency  FROM transactions_1k  INNER JOIN customers ON transactions_1k.customerid = customers.customerid  WHERE transactions_1k.date = '2012-8-24' AND transactions_1k.time = '16:25:00'
SELECT customers.currency  FROM transactions_1k  INNER JOIN customers ON transactions_1k.customerid = customers.customerid  WHERE transactions_1k.date = '2012-8-24' AND transactions_1k.time = '16:25:00'
SELECT customers.currency  FROM transactions_1k  INNER JOIN customers ON transactions_1k.customerid = customers.customerid  WHERE transactions_1k.date = '2012-8-24' AND transactions_1k.time = '16:25:00'",SELECT customers.currency  FROM transactions_1k  INNER JOIN customers ON transactions_1k.customerid = customers.customerid  WHERE transactions_1k.date = '2012-8-24' AND transactions_1k.time = '16:25:00'
222,734,What is the publisher's name of Blue Beetle II?,superhero,simple,SELECT T2.publisher_name FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T1.superhero_name = 'Blue Beetle II',7,"SELECT publisher_name  FROM publisher  INNER JOIN superhero ON publisher.id = superhero.publisher_id  WHERE superhero_name = 'Blue Beetle II'
SELECT publisher_name  FROM publisher  INNER JOIN superhero ON publisher.id = superhero.publisher_id  WHERE superhero_name = 'Blue Beetle II'
SELECT publisher_name  FROM publisher  INNER JOIN superhero ON publisher.id = superhero.publisher_id  WHERE superhero_name = 'Blue Beetle II'
SELECT publisher_name  FROM publisher  INNER JOIN superhero ON publisher.id = superhero.publisher_id  WHERE superhero_name = 'Blue Beetle II'
SELECT publisher_name FROM publisher JOIN superhero ON publisher.id = superhero.publisher_id WHERE superhero_name = 'Blue Beetle II'
SELECT publisher_name FROM publisher INNER JOIN superhero ON publisher.id = superhero.publisher_id WHERE superhero_name = 'Blue Beetle II'
SELECT publisher_name FROM publisher JOIN superhero ON publisher.id = superhero.publisher_id WHERE superhero_name = 'Blue Beetle II'",SELECT publisher_name  FROM publisher  INNER JOIN superhero ON publisher.id = superhero.publisher_id  WHERE superhero_name = 'Blue Beetle II'
223,1260,Please list the ID of the patient whose RF is normal and who is older than 60.,thrombosis_prediction,simple,"SELECT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.RF < 20 AND STRFTIME('%Y', DATE('now')) - STRFTIME('%Y', T1.Birthday) > 60",7,"SELECT patient.id  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal'  AND DATE(NOW()) - DATE(patient.birthday) > 60
SELECT patient.id  FROM patient  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal'  AND DATE(NOW()) - DATE(patient.birthday) > 60
SELECT patient.id  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal'  AND DATE(NOW()) - DATE(patient.birthday) > 60
SELECT patient.id  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal'  AND DATE(NOW()) - DATE(patient.birthday) > 60
SELECT patient.id  FROM patient  INNER JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal'  AND (date('now') - patient.birthday) / 365 > 60
SELECT patient.id  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal'  AND DATE(NOW()) - DATE(patient.birthday) > 60
SELECT patient.id  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal'  AND DATE(NOW()) - DATE(patient.birthday) > 60",SELECT patient.id  FROM patient  JOIN laboratory ON patient.id = laboratory.id  WHERE laboratory.rf = 'normal'  AND DATE(NOW()) - DATE(patient.birthday) > 60
224,282,What is the ratio of Hydrogen elements in molecule ID TR006? List the ratio with its label.,toxicology,challenging,"WITH SubQuery AS (SELECT DISTINCT T1.atom_id, T1.element, T1.molecule_id, T2.label FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.molecule_id = 'TR006') SELECT CAST(COUNT(CASE WHEN element = 'h' THEN atom_id ELSE NULL END) AS REAL) / (CASE WHEN COUNT(atom_id) = 0 THEN NULL ELSE COUNT(atom_id) END) AS ratio, label FROM SubQuery GROUP BY label",7,"SELECT      (SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS atom_count,     (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS total_atoms,     CAST((SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS FLOAT) / CAST((SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS FLOAT) AS ratio
SELECT      (SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS atom_count,     (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS total_atoms,     CAST((SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS FLOAT) / CAST((SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS FLOAT) AS ratio
SELECT      (SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS atom_count,     (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS total_atoms,     CAST((SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS FLOAT) / CAST((SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS FLOAT) AS ratio
SELECT      (SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS 'atom_count',     (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS 'total_atoms' FROM      atom WHERE      molecule_id = 'TR006'
SELECT      (SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS atom_count,     (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS total_atoms,     CAST((SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS FLOAT) / CAST((SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS FLOAT) AS ratio
SELECT      (SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS atom_count,     (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS total_atoms,     CAST((SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS FLOAT) / CAST((SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS FLOAT) AS ratio
SELECT      (SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS atom_count,     (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS total_atoms,     CAST((SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS FLOAT) / CAST((SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS FLOAT) AS ratio","SELECT      (SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS atom_count,     (SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS total_atoms,     CAST((SELECT COUNT(*) FROM atom WHERE element = 'Hydrogen' AND molecule_id = 'TR006') AS FLOAT) / CAST((SELECT COUNT(*) FROM atom WHERE molecule_id = 'TR006') AS FLOAT) AS ratio"
