Question,difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
What was Lewis Hamilton's final rank in the 2008 Chinese Grand Prix?,moderate,SELECT T2.positionOrder FROM races AS T1 INNER JOIN results AS T2 ON T2.raceId = T1.raceId INNER JOIN drivers AS T3 ON T3.driverId = T2.driverId WHERE T3.forename = 'Lewis' AND T3.surname = 'Hamilton' AND T1.name = 'Chinese Grand Prix' AND T1.year = 2008,SELECT r.position FROM results r JOIN drivers d ON r.driverid = d.driverid JOIN races ra ON r.raceid = ra.raceid WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton' AND ra.name = 'Chinese Grand Prix' AND ra.year = 2008,SELECT T1.positionOrder FROM results AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid INNER JOIN drivers AS T3 ON T1.driverid = T3.driverid WHERE T2.year = 2008 AND T2.name = 'Chinese Grand Prix' AND T3.forename = 'Lewis' AND T3.surname = 'Hamilton',1,1
Which driver was in the no. 4 grid formation when starting the race in 1989's Australian Grand Prix? Please give his forename and surname.,moderate,"SELECT T3.forename, T3.surname FROM races AS T1 INNER JOIN results AS T2 ON T2.raceId = T1.raceId INNER JOIN drivers AS T3 ON T3.driverId = T2.driverId WHERE T2.grid = 4 AND T1.name = 'Australian Grand Prix' AND T1.year = 1989","SELECT d.forename, d.surname FROM drivers d JOIN results r ON d.driverid = r.driverid JOIN races ra ON r.raceid = ra.raceid WHERE ra.year = 1989 AND ra.name = 'Australian Grand Prix' AND r.grid = 4","SELECT T2.forename, T2.surname FROM results AS T1 INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE T3.year = 1989 AND T3.name = 'Australian Grand Prix' AND T1.grid = 4",1,1
How many drivers managed to finish the race in the 2008 Australian Grand Prix?,simple,SELECT COUNT(T2.driverId) FROM races AS T1 INNER JOIN results AS T2 ON T2.raceId = T1.raceId WHERE T1.name = 'Australian Grand Prix' AND T1.year = 2008 AND T2.time IS NOT NULL,SELECT COUNT(DISTINCT results.driverid) AS finished_drivers FROM results JOIN races ON results.raceid = races.raceid WHERE races.year = 2008 AND races.name = 'Australian Grand Prix' AND results.time IS NOT NULL,SELECT COUNT(DISTINCT T1.driverid) FROM results AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid WHERE T2.year = 2008 AND T2.round = 1 AND T2.name = 'Australian Grand Prix' AND T1.time IS NOT NULL,1,1
Which was the fastest lap for Lewis Hamilton in the 2008 Australian Grand Prix?,simple,SELECT T1.fastestLap FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN drivers AS T3 on T1.driverId = T3.driverId WHERE T2.name = 'Australian Grand Prix' AND T2.year = 2008 AND T3.forename = 'Lewis' AND T3.surname = 'Hamilton',SELECT fastestlaptime FROM results WHERE driverid = (SELECT driverid FROM drivers WHERE forename = 'Lewis' AND surname = 'Hamilton') AND raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix'),SELECT MIN(laptimes.time) AS FastestLapTime FROM laptimes INNER JOIN races ON laptimes.raceid = races.raceid INNER JOIN drivers ON laptimes.driverid = drivers.driverid WHERE races.year = 2008 AND races.name = 'Australian Grand Prix' AND drivers.forename = 'Lewis' AND drivers.surname = 'Hamilton',0,0
What's the finish time for the driver who ranked second in 2008's AustChineseralian Grand Prix?,simple,SELECT T1.time FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId WHERE T1.rank = 2 AND T2.name = 'Chinese Grand Prix' AND T2.year = 2008,SELECT r.time FROM results r JOIN races ra ON r.raceid = ra.raceid WHERE ra.name = 'AustChineseralian Grand Prix' AND r.position = 2 AND ra.year = 2008,SELECT T1.time FROM results AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid WHERE T2.name = 'AustChineseralian Grand Prix' AND T1.year = 2008 AND T1.position = 2,0,0
Who was the champion of 2008's Australian Grand Prix and where can I know more about him?,moderate,"SELECT T1.forename, T1.surname, T1.url FROM drivers AS T1 INNER JOIN results AS T2 ON T1.driverId = T2.driverId INNER JOIN races AS T3 ON T3.raceId = T2.raceId WHERE T3.name = 'Australian Grand Prix' AND T2.time LIKE '_:%:__.___' AND T3.year = 2008","SELECT d.forename, d.surname, r.time FROM results r JOIN drivers d ON r.driverid = d.driverid JOIN races ra ON r.raceid = ra.raceid WHERE ra.year = 2008 AND ra.name = 'Australian Grand Prix' AND r.position = 1","SELECT T2.forename, T2.surname, T2.nationality, T4.time FROM results AS T1 INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid INNER JOIN races AS T3 ON T1.raceid = T3.raceid INNER JOIN status AS T4 ON T1.statusid = T4.statusid WHERE T3.name = 'Australian Grand Prix' AND T3.year = 2008 AND T4.status = 'Finished' AND T1.position = 1 AND T4.time LIKE 'HH:MM:SS.mmm'",0,0
How many drivers from the UN participated in the 2008 Australian Grand Prix?,moderate,SELECT COUNT(*) FROM drivers AS T1 INNER JOIN results AS T2 ON T1.driverId = T2.driverId INNER JOIN races AS T3 ON T3.raceId = T2.raceId WHERE T3.name = 'Australian Grand Prix' AND T1.nationality = 'British' AND T3.year = 2008,SELECT COUNT(*) AS num_drivers FROM drivers d JOIN results r ON d.driverid = r.driverid JOIN races ra ON r.raceid = ra.raceid WHERE d.nationality = 'British' AND ra.year = 2008 AND ra.name = 'Australian Grand Prix',SELECT COUNT(DISTINCT T2.driverid) AS NumberOfDrivers FROM results AS T1 INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE T3.year = 2008 AND T3.name = 'Australian Grand Prix' AND T2.nationality = 'British',1,1
"Among the drivers that finished the race in the 2008 Chinese Grand Prix, how many of them have participated in Formula_1 races?",moderate,SELECT COUNT(*) FROM ( SELECT T1.driverId FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId WHERE T2.name = 'Chinese Grand Prix' AND T2.year = 2008 AND T1.time IS NOT NULL GROUP BY T1.driverId HAVING COUNT(T2.raceId) > 0 ),SELECT COUNT(DISTINCT results.driverid) AS participated_drivers FROM results JOIN races ON results.raceid = races.raceid WHERE races.year = 2008 AND races.name = 'Chinese Grand Prix' AND results.time IS NOT NULL,SELECT COUNT(DISTINCT T1.driverid) FROM results AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid WHERE T2.year = 2008 AND T2.name = 'Chinese Grand Prix' AND T1.time IS NOT NULL,1,1
How many points did Lewis Hamilton get in total in all the Formula_1 races he participated?,simple,SELECT SUM(T2.points) FROM drivers AS T1 INNER JOIN results AS T2 ON T1.driverId = T2.driverId WHERE T1.forename = 'Lewis' AND T1.surname = 'Hamilton',SELECT SUM(points) AS total_points FROM driverstandings JOIN drivers ON driverstandings.driverid = drivers.driverid WHERE drivers.forename = 'Lewis' AND drivers.surname = 'Hamilton',SELECT SUM(T1.points) AS TotalPoints FROM driverstandings AS T1 INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid INNER JOIN races AS T3 ON T1.raceid = T3.raceid WHERE T2.forename = 'Lewis' AND T2.surname = 'Hamilton' AND T3.name LIKE 'Formula_1%',0,0
What is the average fastest lap time in seconds for Lewis Hamilton in all the Formula_1 races?,moderate,"SELECT AVG(CAST(SUBSTR(T2.fastestLapTime, 1, INSTR(T2.fastestLapTime, ':') - 1) AS INTEGER) * 60 + CAST(SUBSTR(T2.fastestLapTime, INSTR(T2.fastestLapTime, ':') + 1) AS REAL)) FROM drivers AS T1 INNER JOIN results AS T2 ON T1.driverId = T2.driverId WHERE T1.surname = 'Hamilton' AND T1.forename = 'Lewis'",SELECT AVG(fastestlaptime) AS average_fastest_lap_time_seconds FROM results JOIN drivers ON results.driverid = drivers.driverid WHERE drivers.forename = 'Lewis' AND drivers.surname = 'Hamilton' AND results.fastestlap = 1,"SELECT AVG(CAST(SUBSTR(T1.fastestlaptime, 1, 2) * 60 + SUBSTR(T1.fastestlaptime, 4, 5) AS INTEGER)) + CAST(SUBSTR(T1.fastestlaptime, 7, 8) AS INTEGER) / 1000 AS avg_fastest_lap_time_seconds FROM laptimes AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid INNER JOIN drivers AS T3 ON T1.driverid = T3.driverid WHERE T3.forename = 'Lewis' AND T3.surname = 'Hamilton' AND T2.name LIKE 'Formula_1%'",0,0
What is the rate of drivers completing all the laps in the 2008 Australian Grand Prix?,moderate,"SELECT CAST(SUM(IIF(T1.time IS NOT NULL, 1, 0)) AS REAL) * 100 / COUNT(T1.resultId) FROM results AS T1 INNER JOIN races AS T2 ON T1.raceId = T2.raceId WHERE T2.name = 'Australian Grand Prix' AND T2.year = 2008","SELECT rate FROM (   SELECT COUNT(DISTINCT driverid) AS total_drivers,          COUNT(DISTINCT CASE WHEN time IS NOT NULL THEN driverid END) AS completed_drivers,          ROUND(COUNT(DISTINCT CASE WHEN time IS NOT NULL THEN driverid END) / COUNT(DISTINCT driverid), 2) AS rate   FROM results   JOIN races ON results.raceid = races.raceid   WHERE races.year = 2008 AND races.name = 'Australian Grand Prix' ) AS subquery",SELECT COUNT(DISTINCT T1.driverid) * 1.0 / COUNT(DISTINCT T2.raceid) AS lap_completion_rate FROM results AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid WHERE T2.year = 2008 AND T2.circuitid = (SELECT circuitid FROM circuits WHERE name = 'Australian Grand Prix') AND T1.time IS NOT NULL,0,0
How much faster in percentage is the champion than the driver who finished the race last in the 2008 Australian Grand Prix?,challenging,"WITH time_in_seconds AS ( SELECT T1.positionOrder, CASE WHEN T1.positionOrder = 1 THEN (CAST(SUBSTR(T1.time, 1, 1) AS REAL) * 3600) + (CAST(SUBSTR(T1.time, 3, 2) AS REAL) * 60) + CAST(SUBSTR(T1.time, 6) AS REAL) ELSE CAST(SUBSTR(T1.time, 2) AS REAL) END AS time_seconds FROM results AS T1 INNER JOIN races AS T2 ON T1.raceId = T2.raceId WHERE T2.name = 'Australian Grand Prix' AND T1.time IS NOT NULL AND T2.year = 2008 ), champion_time AS ( SELECT time_seconds FROM time_in_seconds WHERE positionOrder = 1), last_driver_incremental AS ( SELECT time_seconds FROM time_in_seconds WHERE positionOrder = (SELECT MAX(positionOrder) FROM time_in_seconds) ) SELECT (CAST((SELECT time_seconds FROM last_driver_incremental) AS REAL) * 100) / (SELECT time_seconds + (SELECT time_seconds FROM last_driver_incremental) FROM champion_time)",SELECT    ROUND(     (       (         (SELECT time FROM results WHERE raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix') AND position = 1)          - (SELECT time FROM results WHERE raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix') AND position = (SELECT COUNT(*) FROM results WHERE raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix')))       ) / (SELECT time FROM results WHERE raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix') AND position = (SELECT COUNT(*) FROM results WHERE raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix')))     ) * 100   ) AS faster_percentage FROM results WHERE raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix') AND position = 1,SELECT (CAST(T1.time AS REAL) - CAST(T2.time AS REAL)) * 100 / CAST(T2.time AS REAL) AS faster_percentage FROM results AS T1 INNER JOIN results AS T2 ON T1.raceid = T2.raceid WHERE T1.raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix') AND T2.position = (SELECT MIN(position) FROM results WHERE raceid = (SELECT raceid FROM races WHERE year = 2008 AND name = 'Australian Grand Prix')) AND T1.time IS NOT NULL AND T2.time IS NOT NULL,0,0
"How many circuits are there in Adelaide, Australia?",simple,SELECT COUNT(circuitId) FROM circuits WHERE location = 'Adelaide' AND country = 'Australia',SELECT COUNT(*) AS NumberOfCircuits FROM circuits WHERE location = 'Adelaide' AND country = 'Australia',SELECT COUNT(*) FROM circuits WHERE location = 'Adelaide' AND country = 'Australia',1,1
Please list the location coordinates of the US circuits.,simple,"SELECT lat, lng FROM circuits WHERE country = 'USA'","SELECT lat, lng FROM circuits WHERE country = 'USA'","SELECT location, lat, lng FROM circuits WHERE country = 'USA'",1,0
How many British drivers were born after 1980?,simple,"SELECT COUNT(driverId) FROM drivers WHERE nationality = 'British' AND STRFTIME('%Y', dob) > '1980'",SELECT COUNT(*) AS BritishDriversBornAfter1980 FROM drivers WHERE dob > '1980-01-01' AND nationality = 'British',"SELECT COUNT(*) FROM drivers WHERE nationality = 'British' AND strftime('%Y', dob) > '1980'",0,1
What are the maximum points of British constructors?,simple,SELECT MAX(T1.points) FROM constructorStandings AS T1 INNER JOIN constructors AS T2 on T1.constructorId = T2.constructorId WHERE T2.nationality = 'British',SELECT MAX(points) AS max_points FROM constructorstandings JOIN constructors ON constructorstandings.constructorid = constructors.constructorid WHERE constructors.nationality = 'British',SELECT MAX(T1.points) FROM constructorstandings AS T1 INNER JOIN constructors AS T2 ON T1.constructorid = T2.constructorid WHERE T2.nationality = 'British',1,1
Which constructor has the highest point?,simple,SELECT T2.name FROM constructorStandings AS T1 INNER JOIN constructors AS T2 on T1.constructorId = T2.constructorId ORDER BY T1.points DESC LIMIT 1,"SELECT c.name, SUM(cs.points) AS total_points FROM constructorstandings cs JOIN constructors c ON cs.constructorid = c.constructorid GROUP BY cs.constructorid ORDER BY total_points DESC LIMIT 1","SELECT C.name, SUM(CR.points) AS total_points FROM constructorresults AS CR INNER JOIN constructors AS C ON CR.constructorid = C.constructorid GROUP BY CR.constructorid ORDER BY total_points DESC LIMIT 1",0,0
Please list the constructor names with 0 points at race 291.,simple,SELECT T2.name FROM constructorStandings AS T1 INNER JOIN constructors AS T2 on T1.constructorId = T2.constructorId WHERE T1.points = 0 AND T1.raceId = 291,SELECT c.name FROM constructors c JOIN constructorresults cr ON c.constructorid = cr.constructorid JOIN races r ON cr.raceid = r.raceid WHERE r.raceid = 291 AND cr.points = 0,SELECT T2.name FROM constructorresults AS T1 INNER JOIN constructors AS T2 ON T1.constructorid = T2.constructorid WHERE T1.raceid = 291 AND T1.points = 0,0,0
How many Japanese constructors have 0 points in 2 races?,simple,SELECT COUNT(T1.raceId) FROM constructorStandings AS T1 INNER JOIN constructors AS T2 on T1.constructorId = T2.constructorId WHERE T1.points = 0 AND T2.nationality = 'Japanese' GROUP BY T1.constructorId HAVING COUNT(raceId) = 2,SELECT COUNT(*) AS NumberOfJapaneseConstructorsWithZeroPointsInTwoRaces FROM (     SELECT constructors.constructorid     FROM constructors     JOIN constructorresults ON constructors.constructorid = constructorresults.constructorid     JOIN races ON constructorresults.raceid = races.raceid     WHERE constructors.nationality = 'Japanese' AND constructorresults.points = 0     GROUP BY constructors.constructorid     HAVING COUNT(races.raceid) = 2 ) AS subquery,SELECT COUNT(DISTINCT T1.constructorid) FROM constructorresults AS T1 INNER JOIN constructorstandings AS T2 ON T1.constructorid = T2.constructorid INNER JOIN races AS T3 ON T2.raceid = T3.raceid INNER JOIN constructors AS T4 ON T1.constructorid = T4.constructorid WHERE T4.nationality = 'Japanese' AND T1.points = 0 AND T3.year IN (SELECT year FROM races WHERE circuitid IN (SELECT circuitid FROM circuits WHERE location = 'Japanese Grand Prix')),0,0
Which constructors have been ranked 1?,simple,SELECT DISTINCT T2.name FROM results AS T1 INNER JOIN constructors AS T2 on T1.constructorId = T2.constructorId WHERE T1.rank = 1,"SELECT constructorid, name FROM constructors WHERE position = 1",SELECT DISTINCT T2.name FROM constructorstandings AS T1 INNER JOIN constructors AS T2 ON T1.constructorid = T2.constructorid WHERE T1.position = 1,0,0
How many French constructors have a lap number of over 50?,simple,SELECT COUNT(DISTINCT T2.constructorId) FROM results AS T1 INNER JOIN constructors AS T2 on T1.constructorId = T2.constructorId WHERE T1.laps > 50 AND T2.nationality = 'French',SELECT COUNT(*) AS french_constructors_with_over_50_laps FROM constructors c JOIN constructorresults cr ON c.constructorid = cr.constructorid WHERE c.nationality = 'French' AND cr.lap > 50,SELECT COUNT(DISTINCT T1.constructorid) FROM results AS T1 INNER JOIN qualifying AS T2 ON T1.raceid = T2.raceid AND T1.driverid = T2.driverid INNER JOIN constructors AS T3 ON T2.constructorid = T3.constructorid WHERE T3.nationality = 'French' AND T1.number > 50,0,0
Please calculate the race completion percentage of Japanese drivers from 2007 to 2009.,challenging,"SELECT CAST(SUM(IIF(T1.time IS NOT NULL, 1, 0)) AS REAL) * 100 / COUNT(T1.raceId) FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN drivers AS T3 on T1.driverId = T3.driverId WHERE T3.nationality = 'Japanese' AND T2.year BETWEEN 2007 AND 2009","SELECT    ROUND(     (COUNT(DISTINCT results.driverid) FILTER (WHERE results.time IS NOT NULL AND results.year BETWEEN 2007 AND 2009))::DECIMAL      /      COUNT(DISTINCT results.driverid) FILTER (WHERE results.year BETWEEN 2007 AND 2009)     , 2   ) * 100 AS race_completion_percentage FROM    results JOIN    drivers ON results.driverid = drivers.driverid WHERE    drivers.nationality = 'Japanese'",SELECT (COUNT(DISTINCT T2.DriverID) FILTER (WHERE T1.time IS NOT NULL AND T1.year BETWEEN 2007 AND 2009) * 100.0 / COUNT(DISTINCT T2.DriverID) FILTER (WHERE T1.year BETWEEN 2007 AND 2009)) AS Percentage FROM results AS T1 INNER JOIN drivers AS T2 ON T1.DriverID = T2.DriverID WHERE T2.Nationality = 'Japanese',0,0
"What is the average time in seconds of champion for each year, before year 1975?",challenging,"WITH time_in_seconds AS ( SELECT T2.year, T2.raceId, T1.positionOrder, CASE WHEN T1.positionOrder = 1 THEN (CAST(SUBSTR(T1.time, 1, 1) AS REAL) * 3600) + (CAST(SUBSTR(T1.time, 3, 2) AS REAL) * 60) + CAST(SUBSTR(T1.time, 6,2) AS REAL )   + CAST(SUBSTR(T1.time, 9) AS REAL)/1000 ELSE 0 END AS time_seconds FROM results AS T1 INNER JOIN races AS T2 ON T1.raceId = T2.raceId WHERE T1.time IS NOT NULL ), champion_time AS ( SELECT year, raceId, time_seconds FROM time_in_seconds WHERE positionOrder = 1 ) SELECT year, AVG(time_seconds) FROM champion_time WHERE year < 1975 GROUP BY year HAVING AVG(time_seconds) IS NOT NULL","SELECT r.year, AVG(r.time) AS average_time_seconds FROM results r JOIN races ra ON r.raceid = ra.raceid WHERE ra.year < 1975 AND r.time IS NOT NULL GROUP BY r.year","SELECT T1.year, AVG(CAST(SUBSTR(T1.time, 1, 2) * 3600 + SUBSTR(T1.time, 4, 2) * 60 + SUBSTR(T1.time, 7, 2) + SUBSTR(T1.time, 10, 3) / 1000 AS FLOAT)) AS avg_time_seconds FROM results AS T1 INNER JOIN status AS T2 ON T1.statusid = T2.statusid WHERE T2.status = 'Finished' AND T1.time IS NOT NULL AND T1.year < 1975 GROUP BY T1.year",0,0
Which drivers born after 1975 have been ranked 2? Please give their forenames and surnames.,simple,"SELECT T2.forename, T2.surname FROM results AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId WHERE STRFTIME('%Y', T2.dob) > '1975' AND T1.rank = 2","SELECT forename, surname FROM drivers WHERE number = 2 AND year(dob) > 1975","SELECT T2.forename, T2.surname FROM drivers AS T2 INNER JOIN results AS T1 ON T2.driverid = T1.driverid WHERE T1.position = 2 AND year(T2.dob) > 1975",0,0
How many Italian drivers haven't finished the race?,simple,SELECT COUNT(T1.driverId) FROM results AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId WHERE T2.nationality = 'Italian' AND T1.time IS NULL,SELECT COUNT(*) AS italian_drivers_no_finish FROM drivers WHERE nationality = 'Italian' AND driverid IN (     SELECT driverid     FROM results     WHERE time IS NULL ),SELECT COUNT(DISTINCT T2.driverid) FROM results AS T1 INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid WHERE T2.nationality = 'Italian' AND T1.time IS NULL,0,0
Which driver has the fastest lap time? Please give their forenames and surnames.,moderate,"SELECT T2.forename, T2.surname, T1.fastestLapTime FROM results AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId WHERE T1.fastestLapTime IS NOT NULL ORDER BY T1.fastestLapTime ASC LIMIT 1","SELECT d.forename, d.surname FROM drivers d JOIN results r ON d.driverid = r.driverid ORDER BY r.fastestlaptime ASC LIMIT 1","SELECT T2.forename, T2.surname FROM results AS T1 INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid WHERE T1.fastestlap = 1",0,0
What is the fastest lap number of the champion in 2009?,simple,SELECT T1.fastestLap FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId WHERE T2.year = 2009 AND T1.time LIKE '_:%:__.___',SELECT r.number AS fastest_lap_number FROM results r JOIN races ra ON r.raceid = ra.raceid WHERE ra.year = 2009 AND r.time IS NOT NULL ORDER BY r.time ASC LIMIT 1,SELECT MIN(T1.fastestlaptime) FROM results AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid WHERE T2.year = 2009 AND T1.fastestlap = 1,0,0
What is the average of fastest lap speed in the 2009 Spanish Grand Prix race?,moderate,SELECT AVG(T1.fastestLapSpeed) FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId WHERE T2.year = 2009 AND T2.name = 'Spanish Grand Prix',SELECT AVG(fastestlapspeed) AS average_fastest_lap_speed FROM results JOIN races ON results.raceid = races.raceid WHERE races.name = 'Spanish Grand Prix' AND races.year = 2009,SELECT AVG(T1.fastestLapSpeed) FROM laptimes AS T1 INNER JOIN races AS T2 ON T1.raceid = T2.raceid WHERE T2.year = 2009 AND T2.name = 'Spanish Grand Prix',1,0
Which race has the shortest actual finishing time? Please give the name and year.,simple,"SELECT T1.name, T1.year FROM races AS T1 INNER JOIN results AS T2 on T1.raceId = T2.raceId WHERE T2.milliseconds IS NOT NULL ORDER BY T2.milliseconds LIMIT 1","SELECT r.name, r.year FROM races r JOIN results res ON r.raceid = res.raceid WHERE res.milliseconds = (SELECT MIN(milliseconds) FROM results WHERE milliseconds IS NOT NULL) LIMIT 1","SELECT T1.name, T1.year FROM races AS T1 INNER JOIN results AS T2 ON T1.raceid = T2.raceid WHERE T2.time IS NOT NULL AND T2.milliseconds = (SELECT MIN(milliseconds) FROM results WHERE milliseconds IS NOT NULL)",1,1
"From 2000 to 2005, what percentage of drivers who were born before 1985 and the lap numbers were over 50?",challenging,"SELECT CAST(SUM(IIF(STRFTIME('%Y', T3.dob) < '1985' AND T1.laps > 50, 1, 0)) AS REAL) * 100 / COUNT(*) FROM results AS T1 INNER JOIN races AS T2 on T1.raceId = T2.raceId INNER JOIN drivers AS T3 on T1.driverId = T3.driverId WHERE T2.year BETWEEN 2000 AND 2005",SELECT (COUNT(DISTINCT laptimes.driverid) / (SELECT COUNT(DISTINCT qualifying.driverid) FROM qualifying WHERE qualifying.year BETWEEN 2000 AND 2005)) * 100 AS percentage FROM laptimes JOIN qualifying ON laptimes.raceid = qualifying.raceid WHERE laptimes.lap > 50 AND YEAR(qualifying.date) BETWEEN 2000 AND 2005 AND YEAR(drivers.dob) < 1985,SELECT (COUNT(T1.driverid) * 100 / (SELECT COUNT(T2.driverid) FROM drivers AS T2 INNER JOIN results AS T3 ON T2.driverid = T3.driverid WHERE T2.dob < '1985-01-01' AND T3.laps > 50 AND T3.raceid IN (SELECT T4.raceid FROM races AS T4 WHERE T4.year BETWEEN 2000 AND 2005))) AS Percentage FROM drivers AS T1 INNER JOIN results AS T5 ON T1.driverid = T5.driverid WHERE T1.dob < '1985-01-01' AND T5.laps > 50 AND T5.raceid IN (SELECT T6.raceid FROM races AS T6 WHERE T6.year BETWEEN 2000 AND 2005),0,0
How many French drivers who obtain the laptime less than 02:00.00?,moderate,"SELECT COUNT(T1.driverId) FROM drivers AS T1 INNER JOIN lapTimes AS T2 on T1.driverId = T2.driverId WHERE T1.nationality = 'French' AND (CAST(SUBSTR(T2.time, 1, 2) AS INTEGER) * 60 + CAST(SUBSTR(T2.time, 4, 2) AS INTEGER) + CAST(SUBSTR(T2.time, 7, 2) AS REAL) / 1000) < 120",SELECT COUNT(*) AS french_drivers_lap_time_count FROM drivers d JOIN laptimes lt ON d.driverid = lt.driverid WHERE d.nationality = 'French' AND lt.time < '02:00.00',SELECT COUNT(DISTINCT T2.driverid) FROM results AS T1 INNER JOIN drivers AS T2 ON T1.driverid = T2.driverid INNER JOIN laptimes AS T3 ON T1.raceid = T3.raceid AND T1.driverid = T3.driverid WHERE T2.nationality = 'French' AND T3.time < '02:00.00',0,0
List out the code for drivers who have nationality in America.,simple,SELECT code FROM drivers WHERE Nationality = 'American',SELECT code FROM drivers WHERE nationality = 'America',SELECT code FROM drivers WHERE nationality = 'America',0,0
List out the Id number of races which were hold in 2009.,simple,SELECT raceId FROM races WHERE year = 2009,SELECT raceid FROM races WHERE year = 2009,SELECT raceid FROM races WHERE year = 2009,1,1
How many driver participated in race ID number 18?,simple,SELECT COUNT(driverId) FROM driverStandings WHERE raceId = 18,SELECT COUNT(DISTINCT driverid) FROM results WHERE raceid = 18,SELECT COUNT(DISTINCT results.driverid) AS NumberOfDrivers FROM results WHERE results.raceid = 18,0,0
State code numbers of top 3 yougest drivers. How many Netherlandic drivers among them?,simple,SELECT COUNT(*) FROM ( SELECT T1.nationality FROM drivers AS T1 ORDER BY JULIANDAY(T1.dob) DESC LIMIT 3) AS T3 WHERE T3.nationality = 'Dutch',"SELECT d.code, d.nationality, YEAR(CURRENT_DATE) - YEAR(d.dob) AS age FROM drivers d ORDER BY age ASC LIMIT 3","SELECT T2.driverid, T2.number, T2.forename, T2.surname, T2.dob, T2.nationality, T2.url FROM drivers AS T2 WHERE (YEAR(T2.dob) = (SELECT MAX(YEAR(dob)) FROM drivers)) ORDER BY YEAR(T2.dob) DESC LIMIT 3",0,0
What is reference name of Robert Kubica?,simple,SELECT driverRef FROM drivers WHERE forename = 'Robert' AND surname = 'Kubica',"SELECT forename, surname FROM drivers WHERE driverref = 'kubica'",SELECT T2.driverref FROM drivers AS T1 INNER JOIN results AS T2 ON T1.driverid = T2.driverid WHERE T1.forename = 'Robert' AND T1.surname = 'Kubica',0,0
How many British drivers who were born in 1980?,simple,"SELECT COUNT(driverId) FROM drivers WHERE nationality = 'British' AND STRFTIME('%Y', dob) = '1980'",SELECT COUNT(*) AS british_drivers_born_in_1980 FROM drivers WHERE dob LIKE '1980%' AND nationality = 'British',"SELECT COUNT(*) FROM drivers WHERE nationality = 'British' AND strftime('%Y', dob) = '1980'",1,1
List out top 3 German drivers who were born from 1980-1990 and have the earliest lap time.,moderate,"SELECT T2.driverId FROM pitStops AS T1 INNER JOIN drivers AS T2 on T1.driverId = T2.driverId WHERE T2.nationality = 'German' AND STRFTIME('%Y', T2.dob) BETWEEN '1980' AND '1990' ORDER BY T1.time LIMIT 3","SELECT d.forename, d.surname, MIN(l.time) AS earliest_lap_time FROM drivers d JOIN results r ON d.driverid = r.driverid JOIN laptimes l ON r.raceid = l.raceid AND r.driverid = l.driverid WHERE d.nationality = 'German' AND YEAR(d.dob) BETWEEN 1980 AND 1990 GROUP BY d.driverid ORDER BY earliest_lap_time ASC LIMIT 3","SELECT T2.forename, T2.surname FROM drivers AS T2 INNER JOIN laptimes AS T1 ON T2.driverid = T1.driverid WHERE T2.nationality = 'German' AND strftime('%Y', T2.dob) BETWEEN '1980' AND '1990' AND T1.time = (SELECT MIN(T3.time) FROM laptimes AS T3)",0,0
