,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
49,345,Show all template type codes that are not used by any document.,cre_Doc_Template_Mgt,hard,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,7,"SELECT templates.template_type_code  FROM templates  LEFT JOIN documents ON templates.template_type_code = documents.ref_template_types  WHERE documents.ref_template_types IS NULL
SELECT templates.template_type_code  FROM templates  LEFT JOIN documents ON templates.template_id = documents.template_id  WHERE documents.template_id IS NULL
SELECT templates.template_type_code  FROM templates  LEFT JOIN documents ON templates.template_type_code = documents.ref_template_types  WHERE documents.ref_template_types IS NULL
SELECT templates.template_type_code  FROM templates  LEFT JOIN documents ON templates.template_type_code = documents.ref_template_types  WHERE documents.ref_template_types IS NULL
SELECT templates.template_type_code  FROM templates  LEFT JOIN documents ON templates.template_type_code = documents.ref_template_types  WHERE documents.ref_template_types IS NULL
SELECT templates.template_type_code  FROM templates  LEFT JOIN documents ON templates.template_type_code = documents.ref_template_types  WHERE documents.ref_template_types IS NULL
SELECT templates.template_type_code  FROM templates  LEFT JOIN documents ON templates.template_type_code = documents.ref_template_types  WHERE documents.ref_template_types IS NULL",SELECT templates.template_type_code  FROM templates  LEFT JOIN documents ON templates.template_type_code = documents.ref_template_types  WHERE documents.ref_template_types IS NULL
50,41,Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015.,concert_singer,extra,"SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2014 INTERSECT SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2015",7,"SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2
SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2","SELECT stadium.name, stadium.location FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id WHERE concert.year IN (2014, 2015) GROUP BY stadium.stadium_id HAVING COUNT(DISTINCT concert.year) = 2"
51,712,Which language is the most popular in Aruba?,world_1,extra,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",7,"SELECT language FROM countrylanguage WHERE countrycode = ""ABW"" ORDER BY percentage DESC LIMIT 1
SELECT language FROM countrylanguage WHERE countrycode = ""ABW"" ORDER BY percentage DESC LIMIT 1
SELECT language FROM countrylanguage WHERE countrycode = ""ABW"" ORDER BY percentage DESC LIMIT 1
SELECT language FROM countrylanguage WHERE countrycode = ""ABW"" ORDER BY percentage DESC LIMIT 1
SELECT language FROM countrylanguage WHERE countrycode = ""ABW"" ORDER BY percentage DESC LIMIT 1
SELECT language FROM countrylanguage WHERE countrycode = ""ABW"" ORDER BY percentage DESC LIMIT 1
SELECT language FROM countrylanguage WHERE countrycode = ""ABW"" ORDER BY percentage DESC LIMIT 1","SELECT language FROM countrylanguage WHERE countrycode = ""ABW"" ORDER BY percentage DESC LIMIT 1"
52,108,What is the name of the country with the most car makers?,car_1,extra,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,7,"SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1
SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1","SELECT c.countryname, COUNT(cm.maker) AS car_makers FROM countries AS c JOIN car_makers AS cm ON c.countryid = cm.country GROUP BY c.countryname ORDER BY car_makers DESC LIMIT 1"
53,720,What is the name of country that has the shortest life expectancy in Asia?,world_1,hard,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",7,"SELECT country.name  FROM country  WHERE country.lifeexpectancy = (SELECT MIN(lifeexpectancy) FROM country WHERE continent='Asia') AND country.continent='Asia'
SELECT country.name FROM country WHERE country.lifeexpectancy = (SELECT MIN(lifeexpectancy) FROM country WHERE continent='Asia') AND country.continent='Asia'
SELECT country.name  FROM country  WHERE country.lifeexpectancy = (SELECT MIN(lifeexpectancy) FROM country WHERE continent='Asia') AND country.continent='Asia'
SELECT country.name FROM country WHERE country.lifeexpectancy = (SELECT MIN(lifeexpectancy) FROM country WHERE continent = 'Asia') AND country.continent = 'Asia'
SELECT country.name  FROM country  WHERE country.lifeexpectancy = (SELECT MIN(lifeexpectancy) FROM country WHERE continent='Asia') AND country.continent='Asia'
SELECT country.name  FROM country  WHERE country.lifeexpectancy = (SELECT MIN(lifeexpectancy) FROM country WHERE continent='Asia') AND country.continent='Asia'
SELECT country.name  FROM country  WHERE country.lifeexpectancy = (SELECT MIN(lifeexpectancy) FROM country WHERE continent='Asia') AND country.continent='Asia'",SELECT country.name  FROM country  WHERE country.lifeexpectancy = (SELECT MIN(lifeexpectancy) FROM country WHERE continent='Asia') AND country.continent='Asia'
54,776,Which Asian countries have a population that is larger than any country in Africa?,world_1,extra,"SELECT Name FROM country WHERE Continent  =  ""Asia""  AND population  >  (SELECT max(population) FROM country WHERE Continent  =  ""Africa"")",7,"SELECT c1.name AS Asian_Country, c2.name AS Africa_Country FROM country c1 JOIN country c2 ON c1.continent = 'Asia' AND c2.continent = 'Africa' WHERE c1.population > c2.population
SELECT c1.name AS Asian_Country, c2.name AS Africa_Country FROM country c1 JOIN country c2 ON c1.continent = 'Asia' AND c2.continent = 'Africa' WHERE c1.population > c2.population
SELECT c1.name AS Asian_Country, c2.name AS Africa_Country FROM country c1 JOIN country c2 ON c1.continent = 'Asia' AND c2.continent = 'Africa' WHERE c1.population > c2.population
SELECT c1.name AS Asian_Country, c2.name AS Africa_Country FROM country c1 JOIN country c2 ON c1.continent = 'Asia' AND c2.continent = 'Africa' WHERE c1.population > c2.population
SELECT c1.name AS Asian_Country, c2.name AS Africa_Country FROM country c1 JOIN country c2 ON c1.continent = 'Asia' AND c2.continent = 'Africa' WHERE c1.population > c2.population
SELECT c1.name AS Asian_Country, c2.name AS Africa_Country FROM country c1 JOIN country c2 ON c1.continent = 'Asia' AND c2.continent = 'Africa' WHERE c1.population > c2.population
SELECT A.name AS Asian_Country, A.population AS Asian_Population, MAX(F.population) AS Max_African_Population FROM country A JOIN (SELECT countrycode FROM city GROUP BY countrycode) C ON A.code = C.countrycode JOIN city CI ON C.countrycode = CI.countrycode JOIN (SELECT code, population FROM country WHERE continent = 'Africa') F ON A.code != F.code WHERE A.continent = 'Asia' GROUP BY A.name HAVING Asian_Population > MAX(F.population)","SELECT c1.name AS Asian_Country, c2.name AS Africa_Country FROM country c1 JOIN country c2 ON c1.continent = 'Asia' AND c2.continent = 'Africa' WHERE c1.population > c2.population"
55,530,"For each semester, what is the name and id of the one with the most students registered?",student_transcripts_tracking,extra,"SELECT T1.semester_name ,  T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id  =  T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT s.semester_name, c.course_name, c.course_id, COUNT(sec.
SELECT s.semester_name, c.course_name, c.course_id, COUNT(sec.
SELECT s.semester_name, c.course_name, c.course_id, COUNT(sec.
SELECT s.semester_name, c.course_name, c.course_id, COUNT(sec.
SELECT s.semester_name, c.course_name, c.course_id, COUNT(sec.
SELECT s.semester_name, c.course_name, c.course_id, COUNT(sec.
SELECT s.semester_name, c.course_name, c.course_id, COUNT(sec.","SELECT s.semester_name, c.course_name, c.course_id, COUNT(sec."
56,151,Which distinctive models are produced by maker with the full name General Motors or weighing more than 3500?,car_1,extra,SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model  =  T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker  =  T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId  =  T4.Id WHERE T3.FullName  =  'General Motors' OR T4.weight  >  3500;,7,"SELECT DISTINCT model FROM model_list  JOIN car_makers ON model_list.maker = car_makers.id  WHERE car_makers.fullname = 'General Motors' OR cars_data.weight > 3500
SELECT DISTINCT model FROM model_list  JOIN car_makers ON model_list.maker = car_makers.id  WHERE car_makers.fullname = 'General Motors' OR cars_data.weight > 3500
SELECT DISTINCT model FROM model_list  JOIN car_makers ON model_list.maker = car_makers.id  WHERE car_makers.fullname = 'General Motors' OR cars_data.weight > 3500
SELECT DISTINCT model FROM model_list  JOIN car_makers ON model_list.maker = car_makers.id  WHERE car_makers.fullname = 'General Motors' OR cars_data.weight > 3500
SELECT DISTINCT model FROM model_list  JOIN car_makers ON model_list.maker = car_makers.id  WHERE car_makers.fullname = 'General Motors' OR cars_data.weight > 3500
SELECT DISTINCT model FROM model_list  JOIN car_makers ON model_list.maker = car_makers.id  WHERE car_makers.fullname = 'General Motors' OR cars_data.weight > 3500
SELECT DISTINCT model FROM model_list  JOIN car_makers ON model_list.maker = car_makers.id  WHERE car_makers.fullname = 'General Motors' OR cars_data.weight > 3500",SELECT DISTINCT model FROM model_list  JOIN car_makers ON model_list.maker = car_makers.id  WHERE car_makers.fullname = 'General Motors' OR cars_data.weight > 3500
57,792,Return the country name and the numbers of languages spoken for each country that speaks at least 3 languages.,world_1,medium,"SELECT COUNT(T2.Language) ,  T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name HAVING COUNT(*)  >  2",7,"SELECT c.name AS country_name, COUNT(cl.language) AS language_count FROM country AS c JOIN countrylanguage AS cl ON c.code = cl.countrycode GROUP BY c.name HAVING language_count >= 3
SELECT c.name AS country_name, COUNT(cl.language) AS language_count FROM country AS c JOIN countrylanguage AS cl ON c.code = cl.countrycode GROUP BY c.name HAVING language_count >= 3
SELECT c.name AS country_name, COUNT(cl.language) AS language_count FROM country AS c JOIN countrylanguage AS cl ON c.code = cl.countrycode GROUP BY c.name HAVING language_count >= 3
SELECT c.name AS country_name, COUNT(cl.language) AS language_count FROM country AS c JOIN countrylanguage AS cl ON c.code = cl.countrycode GROUP BY c.name HAVING language_count >= 3
SELECT c.name AS country_name, COUNT(cl.language) AS language_count FROM country AS c JOIN countrylanguage AS cl ON c.code = cl.countrycode GROUP BY c.name HAVING language_count >= 3
SELECT c.name AS country_name, COUNT(cl.language) AS language_count FROM country AS c JOIN countrylanguage AS cl ON c.code = cl.countrycode GROUP BY c.name HAVING COUNT(cl.language) >= 3
SELECT c.name AS country_name, COUNT(cl.language) AS language_count FROM country AS c JOIN countrylanguage AS cl ON c.code = cl.countrycode GROUP BY c.name HAVING language_count >= 3","SELECT c.name AS country_name, COUNT(cl.language) AS language_count FROM country AS c JOIN countrylanguage AS cl ON c.code = cl.countrycode GROUP BY c.name HAVING language_count >= 3"
58,934,What is the name of the breed with the most dogs?,dog_kennels,extra,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1,7,"SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(dog_id) AS dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(dog_id) AS dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breeds.breed_name, COUNT(dogs.dog_id) AS dog_count FROM breeds JOIN dogs ON breeds.breed_code = dogs.breed_code GROUP BY breeds.breed_name ORDER BY dog_count DESC LIMIT 1
SELECT breed_name, COUNT(dog_id) AS dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1","SELECT breed_name, COUNT(*) as dog_count FROM dogs JOIN breeds ON dogs.breed_code = breeds.breed_code GROUP BY breed_name ORDER BY dog_count DESC LIMIT 1"
59,939,Give me the description of the treatment type whose total cost is the lowest.,dog_kennels,extra,SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1,7,"SELECT treatment_types.treatment_type_description, MIN(treatments.cost_of_treatment) as LowestCost FROM treatment_types JOIN treatments ON treatment_types.treatment_type_code = treatments.treatment_type_code GROUP BY treatment_types.treatment_type_description ORDER BY LowestCost ASC LIMIT 1
SELECT treatment_types.treatment_type_description, SUM(treatments.cost_of_treatment) AS total_cost FROM treatments JOIN treatment_types ON treatments.treatment_type_code = treatment_types.treatment_type_code GROUP BY treatment_types.treatment_type_description ORDER BY total_cost ASC LIMIT 1
SELECT treatment_types.treatment_type_description, MIN(treatments.cost_of_treatment) as LowestCost FROM treatment_types JOIN treatments ON treatment_types.treatment_type_code = treatments.treatment_type_code GROUP BY treatment_types.treatment_type_description ORDER BY LowestCost ASC LIMIT 1
SELECT treatment_types.treatment_type_description, MIN(treatments.cost_of_treatment) as LowestCost FROM treatment_types JOIN treatments ON treatment_types.treatment_type_code = treatments.treatment_type_code GROUP BY treatment_types.treatment_type_description ORDER BY LowestCost ASC LIMIT 1
SELECT treatment_types.treatment_type_description, MIN(treatments.cost_of_treatment) as LowestCost FROM treatment_types JOIN treatments ON treatment_types.treatment_type_code = treatments.treatment_type_code GROUP BY treatment_types.treatment_type_description ORDER BY LowestCost ASC LIMIT 1
SELECT treatment_types.treatment_type_description, MIN(treatments.cost_of_treatment) as LowestCost FROM treatment_types JOIN treatments ON treatment_types.treatment_type_code = treatments.treatment_type_code GROUP BY treatment_types.treatment_type_description ORDER BY LowestCost ASC LIMIT 1
SELECT treatment_types.treatment_type_description, MIN(treatments.cost_of_treatment) as LowestCost FROM treatment_types JOIN treatments ON treatment_types.treatment_type_code = treatments.treatment_type_code GROUP BY treatment_types.treatment_type_description ORDER BY LowestCost ASC LIMIT 1","SELECT treatment_types.treatment_type_description, MIN(treatments.cost_of_treatment) as LowestCost FROM treatment_types JOIN treatments ON treatment_types.treatment_type_code = treatments.treatment_type_code GROUP BY treatment_types.treatment_type_description ORDER BY LowestCost ASC LIMIT 1"
60,877,How many high schoolers are in each grade?,network_1,medium,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade",7,"SELECT grade, COUNT(*) as count FROM highschooler GROUP BY grade
SELECT grade, COUNT(*) as count FROM highschooler GROUP BY grade
SELECT grade, COUNT(*) as count FROM highschooler GROUP BY grade
SELECT grade, COUNT(*) as count FROM highschooler GROUP BY grade
SELECT grade, COUNT(*) as count FROM highschooler GROUP BY grade
SELECT grade, COUNT(*) as count FROM highschooler GROUP BY grade
SELECT grade, COUNT(*) as count FROM highschooler GROUP BY grade","SELECT grade, COUNT(*) as count FROM highschooler GROUP BY grade"
61,346,What are the codes of template types that are not used for any document?,cre_Doc_Template_Mgt,hard,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,7,"SELECT ref_template_types.template_type_code  FROM ref_template_types  LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code  WHERE templates.template_type_code IS NULL
SELECT ref_template_types.template_type_code  FROM ref_template_types  LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code  WHERE templates.template_type_code IS NULL
SELECT ref_template_types.template_type_code  FROM ref_template_types  LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code  WHERE templates.template_type_code IS NULL
SELECT ref_template_types.template_type_code  FROM ref_template_types  LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code  WHERE templates.template_type_code IS NULL
SELECT ref_template_types.template_type_code  FROM ref_template_types  LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code  WHERE templates.template_type_code IS NULL
SELECT ref_template_types.template_type_code  FROM ref_template_types  LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code  WHERE templates.template_type_code IS NULL
SELECT ref_template_types.template_type_code  FROM ref_template_types  LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code  WHERE templates.template_type_code IS NULL",SELECT ref_template_types.template_type_code  FROM ref_template_types  LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code  WHERE templates.template_type_code IS NULL
62,717,What region does Angola belong to and what is its population?,world_1,medium,"SELECT Population ,  Region FROM country WHERE Name  =  ""Angola""",7,"SELECT country.region, country.population FROM country WHERE country.name = 'Angola'
SELECT country.region, country.population FROM country WHERE country.name = 'Angola'
SELECT country.region, country.population FROM country WHERE country.name = 'Angola'
SELECT country.region, country.population FROM country WHERE country.name = 'Angola'
SELECT country.region, country.population FROM country WHERE country.name = 'Angola'
SELECT c.region, c.population FROM country c WHERE c.name = 'Angola'
SELECT country.region, country.population FROM country WHERE country.name = 'Angola'","SELECT country.region, country.population FROM country WHERE country.name = 'Angola'"
63,175,Which are the car makers which produce at least 2 models and more than 3 car makers ? List the id and the maker .,car_1,extra,"select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >=  2 intersect select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model group by t1.id having count(*)  >  3;",7,"SELECT car_makers.id, car_makers.maker  FROM car_makers  INNER JOIN (     SELECT maker, COUNT(DISTINCT model) AS model_count      FROM model_list      GROUP BY maker      HAVING model_count >= 2 ) AS two_models_or_more ON car_makers.id = two_models_or_more.maker  GROUP BY car_makers.id, car_makers.maker  HAVING COUNT(DISTINCT car_makers.country) > 3
SELECT car_makers.id, car_makers.maker  FROM car_makers  JOIN (     SELECT maker, COUNT(model) AS model_count      FROM model_list      GROUP BY maker      HAVING model_count >= 2 ) AS two_models_or_more ON car_makers.id = two_models_or_more.maker  GROUP BY car_makers.id  HAVING COUNT(car_makers.id) > 3
SELECT car_makers.id, car_makers.maker FROM car_makers JOIN (     SELECT maker, COUNT(DISTINCT model) AS model_count     FROM model_list     GROUP BY maker     HAVING model_count >= 2 ) AS two_models ON car_makers.id = two_models.maker GROUP BY car_makers.id, car_makers.maker HAVING COUNT(DISTINCT car_makers.country) > 3
SELECT car_makers.id, car_makers.maker  FROM car_makers  JOIN (     SELECT maker, COUNT(DISTINCT model) AS model_count      FROM model_list      GROUP BY maker      HAVING model_count >= 2 ) AS two_models_or_more ON car_makers.id = two_models_or_more.maker  GROUP BY car_makers.id, car_makers.maker  HAVING COUNT(DISTINCT car_makers.country) > 3
SELECT car_makers.id, car_makers.maker  FROM car_makers  JOIN (     SELECT maker, COUNT(model) AS model_count      FROM model_list      GROUP BY maker      HAVING model_count >= 2 ) AS two_models_or_more ON car_makers.id = two_models_or_more.maker  GROUP BY car_makers.id  HAVING COUNT(car_makers.id) > 3
SELECT car_makers.id, car_makers.maker  FROM car_makers  JOIN (     SELECT maker, COUNT(DISTINCT model) AS model_count      FROM model_list      GROUP BY maker      HAVING model_count >= 2 ) AS two_models  ON car_makers.id = two_models.maker  GROUP BY car_makers.id  HAVING COUNT(DISTINCT car_makers.country) > 3
SELECT car_makers.id, car_makers.maker  FROM car_makers  INNER JOIN (     SELECT maker, COUNT(DISTINCT model) AS model_count      FROM model_list      GROUP BY maker      HAVING model_count >= 2 ) AS two_models ON car_makers.id = two_models.maker  GROUP BY car_makers.id, car_makers.maker  HAVING COUNT(DISTINCT car_makers.country) > 3","SELECT car_makers.id, car_makers.maker  FROM car_makers  JOIN (     SELECT maker, COUNT(model) AS model_count      FROM model_list      GROUP BY maker      HAVING model_count >= 2 ) AS two_models_or_more ON car_makers.id = two_models_or_more.maker  GROUP BY car_makers.id  HAVING COUNT(car_makers.id) > 3"
64,982,How many professionals did not operate any treatment on dogs?,dog_kennels,extra,SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments ),7,"SELECT COUNT(DISTINCT professionals.professional_id)  FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.treatment_id IS NULL
SELECT COUNT(DISTINCT professionals.professional_id)  FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.treatment_id IS NULL
SELECT COUNT(DISTINCT professionals.professional_id)  FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.treatment_id IS NULL
SELECT COUNT(DISTINCT professionals.professional_id)  FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.treatment_id IS NULL
SELECT COUNT(DISTINCT professionals.professional_id)  FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.treatment_id IS NULL
SELECT COUNT(DISTINCT professionals.professional_id)  FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.treatment_id IS NULL
SELECT COUNT(DISTINCT professionals.professional_id)  FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.treatment_id IS NULL",SELECT COUNT(DISTINCT professionals.professional_id)  FROM professionals  LEFT JOIN treatments ON professionals.professional_id = treatments.professional_id  WHERE treatments.treatment_id IS NULL
65,562,"What is the id, line 1, and line 2 of the address with the most students?",student_transcripts_tracking,extra,"SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1",7,"SELECT a.address_id, a.line_1, a.line_2 FROM addresses a 
SELECT a.address_id, a.line_1, a.line_2 FROM addresses a 
SELECT a.address_id, a.line_1, a.line_2, COUNT(s.
SELECT a.address_id, a.line_1, a.line_2 FROM addresses a 
SELECT addresses.address_id, addresses.line_1, addresses.line_2 FROM addresses JO
SELECT a.address_id, a.line_1, a.line_2 FROM addresses a 
SELECT a.address_id, a.line_1, a.line_2 FROM addresses a ","SELECT a.address_id, a.line_1, a.line_2 FROM addresses a "
66,487,"Find the first name, country code and birth date of the winner who has the highest rank points in all matches.",wta_1,hard,"SELECT T1.first_name ,  T1.country_code ,  T1.birth_date FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id ORDER BY T2.winner_rank_points DESC LIMIT 1",7,"SELECT players.first_name, players.country_code, players.birth_date FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE rankings.ranking_points = (SELECT MAX(ranking_points) FROM rankings) AND players.player_id IN (SELECT winner_id FROM matches UNION SELECT loser_id FROM matches)
SELECT players.first_name, players.country_code, players.birth_date FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE rankings.ranking_points = (SELECT MAX(ranking_points) FROM rankings) AND players.player_id IN (SELECT winner_id FROM matches UNION SELECT loser_id FROM matches)
SELECT players.first_name, players.country_code, players.birth_date FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE rankings.ranking_points = (SELECT MAX(ranking_points) FROM rankings) AND players.player_id IN (SELECT winner_id FROM matches UNION SELECT loser_id FROM matches)
SELECT players.first_name, players.country_code, players.birth_date FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE rankings.ranking_points = (SELECT MAX(ranking_points) FROM rankings) AND players.player_id IN (SELECT winner_id FROM matches UNION SELECT loser_id FROM matches)
SELECT players.first_name, players.country_code, players.birth_date FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE rankings.ranking_points = (SELECT MAX(ranking_points) FROM rankings) AND players.player_id IN (SELECT winner_id FROM matches UNION SELECT loser_id FROM matches)
SELECT players.first_name, players.country_code, players.birth_date FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE rankings.ranking_points = (SELECT MAX(ranking_points) FROM rankings) AND players.player_id IN (SELECT winner_id FROM matches UNION SELECT loser_id FROM matches)
SELECT players.first_name, players.country_code, players.birth_date FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE rankings.ranking_points = (SELECT MAX(ranking_points) FROM rankings) AND players.player_id IN (SELECT winner_id FROM matches UNION SELECT loser_id FROM matches)","SELECT players.first_name, players.country_code, players.birth_date FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE rankings.ranking_points = (SELECT MAX(ranking_points) FROM rankings) AND players.player_id IN (SELECT winner_id FROM matches UNION SELECT loser_id FROM matches)"
